orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
205455352_220612012_D,21,WS30,Buy,2022-07-01 22:10:41,2022-07-01 22:20:59,31074.0,31029.0,0.1,-4.32,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31029.0,31414.0,0,-0.07
205619145_220612012_D,21,WS30,Buy,2022-07-05 02:04:06,2022-07-05 10:59:13,31161.0,31116.0,0.1,-4.34,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31116.0,31501.0,0,-0.07
205761525_220612012_D,21,WS30,Buy,2022-07-07 15:46:28,2022-07-07 17:08:02,31247.0,31202.0,0.1,-4.42,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31202.0,31587.0,0,-0.07
205906984_220612012_D,21,WS30,Buy,2022-07-08 13:20:24,2022-07-08 13:54:46,31442.0,31397.0,0.1,-4.44,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31397.0,31782.0,0,-0.07
205967165_220612012_D,21,WS30,Buy,2022-07-18 01:00:01,2022-07-18 01:22:05,31330.0,31285.0,0.1,-4.46,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31285.0,31670.0,0,-0.07
206368580_220612012_D,21,WS30,Buy,2022-07-19 19:31:27,2022-07-20 05:36:28,31651.0,31991.0,0.1,33.21,None,WS30_H1_20220612012tp,WS30_H1_20220612012[tp],31606.0,31991.0,-0.26,-0.07
206448055_220612012_D,21,WS30,Buy,2022-07-20 17:36:28,2022-07-20 17:40:11,31875.0,31830.0,0.1,-4.4,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31830.0,32215.0,0,-0.07
206474929_220612012_D,21,WS30,Buy,2022-07-21 22:55:40,2022-07-22 02:53:04,32013.0,31968.0,0.1,-4.4,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31968.0,32353.0,-0.26,-0.07
206605679_220612012_D,21,WS30,Buy,2022-07-22 10:15:00,2022-07-22 10:30:00,32057.0,32012.0,0.1,-4.42,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],32012.0,32397.0,0,-0.07
206703447_220612012_D,21,WS30,Buy,2022-07-27 16:18:38,2022-07-27 16:27:54,31949.0,31904.0,0.1,-4.44,None,WS30_H1_20220612012sl,WS30_H1_20220612012[sl],31904.0,32289.0,0,-0.07
206916758_220612012_D,21,WS30,Buy,2022-07-28 18:24:35,2022-07-29 17:26:59,32355.0,32695.0,0.1,33.45,None,WS30_H1_20220612012tp,WS30_H1_20220612012[tp],32310.0,32695.0,-0.26,-0.07
207166047_220612012_D,21,WS30,Buy,2022-08-03 19:47:09,2022-08-04 01:00:01,32830.0,32785.0,0.1,-4.42,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32785.0,33170.0,-0.27,-0.07
207305786_220612012_D,21,WS30,Buy,2022-08-08 09:02:06,2022-08-08 19:37:05,32835.0,32790.0,0.1,-4.41,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32790.0,33175.0,0,-0.07
207501258_220612012_D,21,WS30,Buy,2022-08-10 15:30:01,2022-08-10 16:30:03,32928.0,33268.0,0.1,32.94,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],32883.0,33268.0,0,-0.07
207630926_220612012_D,21,WS30,Buy,2022-08-11 03:16:54,2022-08-11 21:53:43,33379.0,33334.0,0.1,-4.36,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33334.0,33719.0,0,-0.07
207701088_220612012_D,21,WS30,Buy,2022-08-12 21:33:16,2022-08-15 10:40:07,33663.0,33618.0,0.1,-4.39,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33618.0,34003.0,-0.9,-0.07
207809626_220612012_D,21,WS30,Buy,2022-08-16 05:51:22,2022-08-16 06:39:59,33968.0,33923.0,0.1,-4.43,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33923.0,34308.0,0,-0.07
207909212_220612012_D,21,WS30,Buy,2022-08-26 15:30:44,2022-08-26 15:43:57,33313.0,33268.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33268.0,33653.0,0,-0.07
208403855_220612012_D,21,WS30,Buy,2022-08-30 11:02:15,2022-08-30 12:17:39,32332.0,32287.0,0.1,-4.49,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32287.0,32672.0,0,-0.07
208539976_220612012_D,21,WS30,Buy,2022-09-02 11:30:17,2022-09-02 13:31:10,31671.0,31626.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],31626.0,32011.0,0,-0.07
208957954_220612012_D,21,WS30,Buy,2022-09-07 21:02:26,2022-09-07 21:17:19,31597.0,31552.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],31552.0,31937.0,0,-0.07
209002104_220612012_D,21,WS30,Buy,2022-09-08 09:11:34,2022-09-08 10:00:32,31650.0,31605.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],31605.0,31990.0,0,-0.07
209247188_220612012_D,21,WS30,Buy,2022-09-13 09:23:58,2022-09-13 10:15:06,32528.0,32483.0,0.1,-4.44,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32483.0,32868.0,0,-0.07
209336855_220612012_D,21,WS30,Buy,2022-09-19 04:00:42,2022-09-19 05:12:45,30908.0,30863.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],30863.0,31248.0,0,-0.07
209701473_220612012_D,21,WS30,Buy,2022-09-27 16:41:02,2022-09-27 16:44:01,29682.0,29637.0,0.1,-4.67,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],29637.0,30022.0,0,-0.07
210300554_220612012_D,21,WS30,Buy,2022-09-28 20:09:37,2022-09-28 20:26:59,29681.0,29636.0,0.1,-4.62,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],29636.0,30021.0,0,-0.07
210385474_220612012_D,21,WS30,Buy,2022-10-03 21:06:51,2022-10-04 10:18:35,29511.0,29851.0,0.1,34.38,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],29466.0,29851.0,-0.33,-0.07
210916482_220612012_D,21,WS30,Buy,2022-10-05 20:22:10,2022-10-05 20:24:23,30371.0,30326.0,0.1,-4.56,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],30326.0,30711.0,0,-0.07
211092501_220612012_D,21,WS30,Buy,2022-10-11 18:46:35,2022-10-11 18:58:25,29511.0,29466.0,0.1,-4.61,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],29466.0,29851.0,0,-0.07
211567646_220612012_D,21,WS30,Buy,2022-10-13 14:37:01,2022-10-13 15:30:13,29502.0,29457.0,0.1,-4.66,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],29457.0,29842.0,0,-0.07
211712111_220612012_D,21,WS30,Buy,2022-10-14 04:43:31,2022-10-14 10:21:46,30193.0,30148.0,0.1,-4.61,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],30148.0,30533.0,0,-0.07
211796149_220612012_D,21,WS30,Buy,2022-10-18 06:33:56,2022-10-18 15:16:50,30459.0,30799.0,0.1,34.6,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],30414.0,30799.0,0,-0.07
211971324_220612012_D,21,WS30,Buy,2022-10-20 17:19:29,2022-10-20 17:31:07,30810.0,30765.0,0.1,-4.58,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],30765.0,31150.0,0,-0.07
212068694_220612012_D,21,WS30,Buy,2022-10-21 19:01:10,2022-10-21 19:06:32,30845.0,30800.0,0.1,-4.57,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],30800.0,31185.0,0,-0.07
212192646_220612012_D,21,WS30,Buy,2022-10-24 13:01:06,2022-10-24 13:05:40,31163.0,31118.0,0.1,-4.58,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],31118.0,31503.0,0,-0.07
212231266_220612012_D,21,WS30,Buy,2022-10-25 16:52:41,2022-10-26 16:37:48,31630.0,31970.0,0.1,33.9,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],31585.0,31970.0,-0.4,-0.07
212357513_220612012_D,21,WS30,Buy,2022-10-26 17:00:01,2022-10-26 21:43:19,31905.0,31860.0,0.1,-4.46,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],31860.0,32245.0,0,-0.07
212383321_220612012_D,21,WS30,Buy,2022-10-27 15:30:24,2022-10-27 15:37:28,32202.0,32157.0,0.1,-4.5,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32157.0,32542.0,0,-0.07
212437744_220612012_D,21,WS30,Buy,2022-10-28 16:39:30,2022-10-28 17:10:47,32415.0,32370.0,0.1,-4.52,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32370.0,32755.0,0,-0.07
212510657_220612012_D,21,WS30,Buy,2022-11-01 09:09:27,2022-11-01 10:04:03,32945.0,32900.0,0.1,-4.53,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32900.0,33285.0,0,-0.07
212624854_220612012_D,21,WS30,Buy,2022-11-02 21:02:01,2022-11-02 21:02:43,33031.0,32986.0,0.1,-4.53,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32986.0,33371.0,0,-0.07
212682605_220612012_D,21,WS30,Buy,2022-11-07 13:35:33,2022-11-07 14:02:42,32640.0,32595.0,0.1,-4.51,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],32595.0,32980.0,0,-0.07
212890206_220612012_D,21,WS30,Buy,2022-11-08 11:38:49,2022-11-08 17:44:37,32924.0,33264.0,0.1,33.77,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],32879.0,33264.0,0,-0.07
213150436_220612012_D,21,WS30,Buy,2022-11-14 20:28:48,2022-11-14 21:03:09,33995.0,33950.0,0.1,-4.35,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33950.0,34335.0,0,-0.07
213202263_220612012_D,21,WS30,Buy,2022-11-15 15:32:41,2022-11-15 15:35:05,33999.0,33954.0,0.1,-4.3,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33954.0,34339.0,0,-0.07
213435520_220612012_D,21,WS30,Buy,2022-11-18 22:05:26,2022-11-18 22:21:35,33723.0,33678.0,0.1,-4.36,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33678.0,34063.0,0,-0.07
213483203_220612012_D,21,WS30,Buy,2022-11-21 16:30:23,2022-11-21 16:36:06,33847.0,33802.0,0.1,-4.39,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],33802.0,34187.0,0,-0.07
213510440_220612012_D,21,WS30,Buy,2022-11-22 16:01:01,2022-11-23 16:45:00,33895.0,34235.0,0.1,32.87,None,WS30_H1_220612012tp,WS30_H1_220612012[tp],33850.0,34235.0,-0.46,-0.07
213669884_220612012_D,21,WS30,Buy,2022-11-25 14:27:22,2022-11-25 15:19:05,34306.0,34261.0,0.1,-4.34,None,WS30_H1_220612012sl,WS30_H1_220612012[sl],34261.0,34646.0,0,-0.07
