orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
977340871_230,230,MES,Sell,2024-11-22 03:30:01.45,2024-11-25 12:00:17.60,5968.25,6008.25,1,-200,None,Stop,None,None,None,None,1.24
980171212_980657602_230,230,MES,Sell,2024-11-26 01:00:00.93,2024-11-26 02:30:00.78,5994.0,6018.0,1,-120,None,LE Cross,None,None,None,None,1.24
980657602_982229414_230,230,MES,Buy,2024-11-26 02:30:00.78,2024-11-27 04:36:46.57,6018.0,6018.0,1,0,None,BreakEven Stop,None,None,None,None,1.24
1016601019_1016610167_230,230,MES,Sell,2024-12-11 12:30:01,2024-12-11 04:14:14,6049.75,6089.75,1,-200,None,Stop Loss,None,None,None,None,1.24
1017558803_1018794580_230,230,MES,Buy,2024-12-11 05:00:01,2024-12-12 03:00:02,6086.0,6077.75,1,-41.25,None,SE Cross,None,None,None,None,1.24
1018794580_1020343852_230,230,MES,Sell,2024-12-12 03:00:02,2024-12-13 10:44:40,6077.75,6077.75,1,0,None,BreakEven Stop,None,None,None,None,1.24
