orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
205455367_220612017_D,26,WS30,Buy,2022-07-01 22:10:41,2022-07-01 22:20:59,31074.0,31029.0,0.1,-4.32,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31029.0,31409.0,0,-0.07
205619114_220612017_D,26,WS30,Buy,2022-07-05 02:04:06,2022-07-05 10:59:13,31161.0,31116.0,0.1,-4.34,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31116.0,31496.0,0,-0.07
205761528_220612017_D,26,WS30,Buy,2022-07-07 15:46:28,2022-07-07 17:08:02,31247.0,31202.0,0.1,-4.42,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31202.0,31582.0,0,-0.07
205906986_220612017_D,26,WS30,Buy,2022-07-08 13:20:24,2022-07-08 13:54:46,31442.0,31397.0,0.1,-4.44,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31397.0,31777.0,0,-0.07
205967217_220612017_D,26,WS30,Buy,2022-07-18 01:00:01,2022-07-18 01:22:05,31330.0,31285.0,0.1,-4.46,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31285.0,31665.0,0,-0.07
206368583_220612017_D,26,WS30,Buy,2022-07-19 19:31:27,2022-07-20 05:34:40,31651.0,31986.0,0.1,32.73,None,WS30_H1_20220612017tp,WS30_H1_20220612017[tp],31606.0,31986.0,-0.26,-0.07
206448064_220612017_D,26,WS30,Buy,2022-07-20 17:36:28,2022-07-20 17:40:11,31875.0,31830.0,0.1,-4.4,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31830.0,32210.0,0,-0.07
206474937_220612017_D,26,WS30,Buy,2022-07-21 22:55:40,2022-07-22 02:53:04,32013.0,31968.0,0.1,-4.4,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31968.0,32348.0,-0.26,-0.07
206605699_220612017_D,26,WS30,Buy,2022-07-22 10:15:00,2022-07-22 10:30:00,32057.0,32012.0,0.1,-4.42,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],32012.0,32392.0,0,-0.07
206703488_220612017_D,26,WS30,Buy,2022-07-27 16:18:38,2022-07-27 16:27:54,31949.0,31904.0,0.1,-4.44,None,WS30_H1_20220612017sl,WS30_H1_20220612017[sl],31904.0,32284.0,0,-0.07
206916768_220612017_D,26,WS30,Buy,2022-07-28 18:24:35,2022-07-29 17:06:23,32355.0,32690.0,0.1,32.94,None,WS30_H1_20220612017tp,WS30_H1_20220612017[tp],32310.0,32690.0,-0.26,-0.07
207166019_220612017_D,26,WS30,Buy,2022-08-03 19:47:09,2022-08-04 01:00:01,32830.0,32785.0,0.1,-4.42,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32785.0,33165.0,-0.27,-0.07
207305794_220612017_D,26,WS30,Buy,2022-08-08 09:02:06,2022-08-08 19:37:05,32835.0,32790.0,0.1,-4.41,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32790.0,33170.0,0,-0.07
207501213_220612017_D,26,WS30,Buy,2022-08-10 15:30:01,2022-08-10 16:28:40,32928.0,33263.0,0.1,32.45,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],32883.0,33263.0,0,-0.07
207630940_220612017_D,26,WS30,Buy,2022-08-11 03:16:54,2022-08-11 21:53:43,33379.0,33334.0,0.1,-4.36,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33334.0,33714.0,0,-0.07
207701120_220612017_D,26,WS30,Buy,2022-08-12 21:33:16,2022-08-15 10:40:07,33663.0,33618.0,0.1,-4.39,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33618.0,33998.0,-0.9,-0.07
207809704_220612017_D,26,WS30,Buy,2022-08-16 05:51:22,2022-08-16 06:39:59,33968.0,33923.0,0.1,-4.43,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33923.0,34303.0,0,-0.07
207909198_220612017_D,26,WS30,Buy,2022-08-26 15:30:44,2022-08-26 15:43:57,33313.0,33268.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33268.0,33648.0,0,-0.07
208404001_220612017_D,26,WS30,Buy,2022-08-30 11:02:15,2022-08-30 12:17:39,32332.0,32287.0,0.1,-4.49,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32287.0,32667.0,0,-0.07
208539834_220612017_D,26,WS30,Buy,2022-09-02 11:30:17,2022-09-02 13:31:10,31671.0,31626.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],31626.0,32006.0,0,-0.07
208958059_220612017_D,26,WS30,Buy,2022-09-07 21:02:26,2022-09-07 21:17:19,31597.0,31552.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],31552.0,31932.0,0,-0.07
209002153_220612017_D,26,WS30,Buy,2022-09-08 09:11:34,2022-09-08 10:00:32,31650.0,31605.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],31605.0,31985.0,0,-0.07
209247396_220612017_D,26,WS30,Buy,2022-09-13 09:23:58,2022-09-13 10:15:06,32528.0,32483.0,0.1,-4.44,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32483.0,32863.0,0,-0.07
209336852_220612017_D,26,WS30,Buy,2022-09-19 04:00:42,2022-09-19 05:12:45,30908.0,30863.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],30863.0,31243.0,0,-0.07
209701625_220612017_D,26,WS30,Buy,2022-09-27 16:41:02,2022-09-27 16:44:01,29682.0,29637.0,0.1,-4.67,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],29637.0,30017.0,0,-0.07
210300549_220612017_D,26,WS30,Buy,2022-09-28 20:09:37,2022-09-28 20:26:59,29681.0,29636.0,0.1,-4.62,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],29636.0,30016.0,0,-0.07
210385409_220612017_D,26,WS30,Buy,2022-10-03 21:06:51,2022-10-04 10:17:55,29511.0,29846.0,0.1,33.89,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],29466.0,29846.0,-0.33,-0.07
210916398_220612017_D,26,WS30,Buy,2022-10-05 20:22:10,2022-10-05 20:24:23,30371.0,30326.0,0.1,-4.56,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],30326.0,30706.0,0,-0.07
211092524_220612017_D,26,WS30,Buy,2022-10-11 18:46:35,2022-10-11 18:58:25,29511.0,29466.0,0.1,-4.61,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],29466.0,29846.0,0,-0.07
211567628_220612017_D,26,WS30,Buy,2022-10-13 14:37:01,2022-10-13 15:30:13,29502.0,29457.0,0.1,-4.66,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],29457.0,29837.0,0,-0.07
211712237_220612017_D,26,WS30,Buy,2022-10-14 04:43:31,2022-10-14 10:21:46,30193.0,30148.0,0.1,-4.61,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],30148.0,30528.0,0,-0.07
211796228_220612017_D,26,WS30,Buy,2022-10-18 06:33:56,2022-10-18 15:15:18,30459.0,30794.0,0.1,34.07,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],30414.0,30794.0,0,-0.07
211971409_220612017_D,26,WS30,Buy,2022-10-20 17:19:29,2022-10-20 17:31:07,30810.0,30765.0,0.1,-4.58,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],30765.0,31145.0,0,-0.07
212068793_220612017_D,26,WS30,Buy,2022-10-21 19:01:10,2022-10-21 19:06:32,30845.0,30800.0,0.1,-4.57,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],30800.0,31180.0,0,-0.07
212192780_220612017_D,26,WS30,Buy,2022-10-24 13:01:06,2022-10-24 13:05:40,31163.0,31118.0,0.1,-4.58,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],31118.0,31498.0,0,-0.07
212231384_220612017_D,26,WS30,Buy,2022-10-25 16:52:41,2022-10-26 16:37:44,31630.0,31965.0,0.1,33.41,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],31585.0,31965.0,-0.4,-0.07
212357518_220612017_D,26,WS30,Buy,2022-10-26 17:00:01,2022-10-26 21:43:19,31905.0,31860.0,0.1,-4.46,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],31860.0,32240.0,0,-0.07
212383345_220612017_D,26,WS30,Buy,2022-10-27 15:30:24,2022-10-27 15:37:28,32202.0,32157.0,0.1,-4.5,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32157.0,32537.0,0,-0.07
212437748_220612017_D,26,WS30,Buy,2022-10-28 16:39:30,2022-10-28 17:10:47,32415.0,32370.0,0.1,-4.52,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32370.0,32750.0,0,-0.07
212510651_220612017_D,26,WS30,Buy,2022-11-01 09:09:27,2022-11-01 10:04:03,32945.0,32900.0,0.1,-4.53,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32900.0,33280.0,0,-0.07
212624860_220612017_D,26,WS30,Buy,2022-11-02 21:02:01,2022-11-02 21:02:43,33031.0,32986.0,0.1,-4.53,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32986.0,33366.0,0,-0.07
212682641_220612017_D,26,WS30,Buy,2022-11-07 13:35:33,2022-11-07 14:02:42,32640.0,32595.0,0.1,-4.51,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],32595.0,32975.0,0,-0.07
212890131_220612017_D,26,WS30,Buy,2022-11-08 11:38:49,2022-11-08 17:44:21,32924.0,33259.0,0.1,33.28,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],32879.0,33259.0,0,-0.07
213150476_220612017_D,26,WS30,Buy,2022-11-14 20:28:48,2022-11-14 21:03:09,33995.0,33950.0,0.1,-4.35,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33950.0,34330.0,0,-0.07
213202302_220612017_D,26,WS30,Buy,2022-11-15 15:32:41,2022-11-15 15:35:05,33999.0,33954.0,0.1,-4.3,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33954.0,34334.0,0,-0.07
213435550_220612017_D,26,WS30,Buy,2022-11-18 22:05:26,2022-11-18 22:21:35,33723.0,33678.0,0.1,-4.36,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33678.0,34058.0,0,-0.07
213483170_220612017_D,26,WS30,Buy,2022-11-21 16:30:23,2022-11-21 16:36:06,33847.0,33802.0,0.1,-4.39,None,WS30_H1_220612017sl,WS30_H1_220612017[sl],33802.0,34182.0,0,-0.07
213510449_220612017_D,26,WS30,Buy,2022-11-22 16:01:01,2022-11-23 16:45:00,33895.0,34230.0,0.1,32.39,None,WS30_H1_220612017tp,WS30_H1_220612017[tp],33850.0,34230.0,-0.46,-0.07
