orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
85748643_210,210,XAUUSD,Buy,2024-09-18 21:07:00,2024-09-18 21:07:58,2589.61,2585.27,0.15,-58.28,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2585.24,2602.41,0,-1.74
85739411_210,210,XAUUSD,Buy,2024-09-16 05:57:12,2024-09-16 09:52:58,2586.12,2586.06,0.15,-0.81,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2586.12,2598.85,0,-1.75
85720275_210,210,XAUUSD,Buy,2024-09-12 15:41:30,2024-09-12 16:00:08,2529.86,2523.8,0.15,-82.45,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2524.66,2541.83,0,-1.72
85713882_210,210,XAUUSD,Buy,2024-09-11 19:43:46,2024-09-11 20:19:14,2518.42,2514.09,0.15,-58.96,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2514.1,2531.27,0,-1.71
85670345_210,210,XAUUSD,Buy,2024-09-10 10:37:50,2024-09-10 10:56:25,2507.21,2502.81,0.15,-59.78,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2502.83,2520.0,0,-1.7
85521162_210,210,XAUUSD,Buy,2024-08-20 10:43:34,2024-08-20 11:49:08,2510.32,2522.95,0.15,170.9,12535.02,XAUUSD_H1_220701003tp,XAUUSD_H1_220701003[tp],2510.32,2522.91,0,-1.7
85477844_210,210,XAUUSD,Buy,2024-08-14 15:30:01,2024-08-14 15:30:10,2478.98,2472.39,0.15,-89.63,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2472.63,2489.8,0,-1.69
85443855_210,210,XAUUSD,Buy,2024-08-09 13:32:36,2024-08-09 14:39:22,2427.72,2427.69,0.15,-0.41,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2427.72,2440.42,0,-1.67
85419201_210,210,XAUUSD,Buy,2024-08-08 17:10:22,2024-08-08 17:56:44,2418.55,2413.86,0.15,-64.5,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2413.91,2431.08,0,-1.66
85363814_210,210,XAUUSD,Buy,2024-08-02 08:48:41,2024-08-02 10:16:59,2462.27,2462.23,0.15,-0.56,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2462.27,2475.07,0,-1.71
85348216_210,210,XAUUSD,Buy,2024-08-01 04:07:09,2024-08-01 05:37:06,2451.03,2446.58,0.15,-61.64,12535.02,XAUUSD_H1_220701003sl,XAUUSD_H1_220701003[sl],2446.62,2463.79,0,-1.7
