orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
10_221101007_B,165,EURUSD,Sell,2015-01-20 18:00:00,2015-01-21 00:00:00,1.15684,1.15504,0.1,18,10018,Exit After X Bars,,None,None,None,None
1000_221101007_B,165,EURUSD,Buy,2020-07-17 17:00:00,2020-07-17 17:00:00,1.14417,1.14217,0.1,-20,10736.6,SL,,None,None,None,None
1002_221101007_B,165,EURUSD,Buy,2020-07-23 17:00:00,2020-07-23 20:00:00,1.16013,1.16074,0.1,6.1,10742.7,TrailingStop,,None,None,None,None
1004_221101007_B,165,EURUSD,Buy,2020-07-30 16:00:00,2020-07-30 17:00:00,1.18061,1.17861,0.1,-20,10722.7,SL,,None,None,None,None
101_221101007_B,165,EURUSD,Sell,2015-08-04 20:00:00,2015-08-05 02:00:00,1.09324,1.08913,0.1,41.1,10219.5,Exit After X Bars,,None,None,None,None
1012_221101007_B,165,EURUSD,Sell,2020-08-21 11:00:00,2020-08-21 15:00:00,1.18019,1.17914,0.1,10.5,10733.2,TrailingStop,,None,None,None,None
1016_221101007_B,165,EURUSD,Sell,2020-08-26 14:00:00,2020-08-26 16:00:00,1.17962,1.18053,0.1,-9.1,10724.1,TrailingStop,,None,None,None,None
1018_221101007_B,165,EURUSD,Sell,2020-08-27 17:00:00,2020-08-27 18:00:00,1.17721,1.17921,0.1,-20,10704.1,SL,,None,None,None,None
1022_221101007_B,165,EURUSD,Sell,2020-09-04 16:00:00,2020-09-04 18:00:00,1.18016,1.18141,0.1,-12.5,10691.6,TrailingStop,,None,None,None,None
1024_221101007_B,165,EURUSD,Sell,2020-09-15 17:00:00,2020-09-15 23:00:00,1.18587,1.18482,0.1,10.5,10702.1,Exit After X Bars,,None,None,None,None
1026_221101007_B,165,EURUSD,Sell,2020-09-16 17:00:00,2020-09-16 18:00:00,1.18286,1.18486,0.1,-20,10682.1,SL,,None,None,None,None
1028_221101007_B,165,EURUSD,Sell,2020-09-21 11:00:00,2020-09-21 17:00:00,1.1826,1.17519,0.1,74.1,10756.2,Exit After X Bars,,None,None,None,None
1029_221101007_B,165,EURUSD,Sell,2020-09-25 16:00:00,2020-09-25 21:00:00,1.16265,1.16279,0.1,-1.4,10754.8,End Of Friday (Time),,None,None,None,None
1033_221101007_B,165,EURUSD,Buy,2020-10-05 11:00:00,2020-10-05 17:00:00,1.1745,1.17864,0.1,41.4,10796.2,Exit After X Bars,,None,None,None,None
1034_221101007_B,165,EURUSD,Sell,2020-10-08 16:00:00,2020-10-08 20:00:00,1.17492,1.17614,0.1,-12.2,10784,TrailingStop,,None,None,None,None
1038_221101007_B,165,EURUSD,Buy,2020-10-27 15:00:00,2020-10-27 20:00:00,1.18358,1.18158,0.1,-20,10764,SL,,None,None,None,None
104_221101007_B,165,EURUSD,Buy,2015-08-10 17:00:00,2015-08-10 23:00:00,1.0981,1.1018,0.1,37,10256.5,Exit After X Bars,,None,None,None,None
1040_221101007_B,165,EURUSD,Sell,2020-11-11 11:00:00,2020-11-11 11:00:00,1.17799,1.17999,0.1,-20,10744,SL,,None,None,None,None
105_221101007_B,165,EURUSD,Buy,2015-08-11 11:00:00,2015-08-11 12:00:00,1.10414,1.10214,0.1,-20,10236.5,SL,,None,None,None,None
1054_221101007_B,165,EURUSD,Sell,2020-12-09 16:00:00,2020-12-09 22:00:00,1.20998,1.20747,0.1,25.1,10769.1,Exit After X Bars,,None,None,None,None
1060_221101007_B,165,EURUSD,Buy,2020-12-17 04:00:00,2020-12-17 10:00:00,1.22121,1.22331,0.1,21,10790.1,Exit After X Bars,,None,None,None,None
1062_221101007_B,165,EURUSD,Sell,2020-12-22 18:00:00,2020-12-23 00:00:00,1.21625,1.2163,0.1,-0.5,10789.6,Exit After X Bars,,None,None,None,None
1074_221101007_B,165,EURUSD,Sell,2021-01-08 20:00:00,2021-01-08 21:00:00,1.22132,1.2197,0.1,16.2,10805.8,End Of Friday (Time),,None,None,None,None
1080_221101007_B,165,EURUSD,Sell,2021-01-27 14:00:00,2021-01-27 17:00:00,1.21076,1.20852,0.1,22.4,10828.2,TrailingStop,,None,None,None,None
1084_221101007_B,165,EURUSD,Sell,2021-02-01 10:00:00,2021-02-01 11:00:00,1.20944,1.21058,0.1,-11.4,10816.8,TrailingStop,,None,None,None,None
1088_221101007_B,165,EURUSD,Buy,2021-02-22 13:00:00,2021-02-22 16:00:00,1.21444,1.21322,0.1,-12.2,10804.6,TrailingStop,,None,None,None,None
1090_221101007_B,165,EURUSD,Buy,2021-02-24 23:00:00,2021-02-25 05:00:00,1.21745,1.21599,0.1,-14.6,10790,Exit After X Bars,,None,None,None,None
1105_221101007_B,165,EURUSD,Buy,2021-04-05 16:00:00,2021-04-05 22:00:00,1.17861,1.1811,0.1,24.9,10814.9,Exit After X Bars,,None,None,None,None
1109_221101007_B,165,EURUSD,Buy,2021-04-12 13:00:00,2021-04-12 19:00:00,1.19103,1.19071,0.1,-3.2,10811.7,Exit After X Bars,,None,None,None,None
1110_221101007_B,165,EURUSD,Buy,2021-04-13 15:00:00,2021-04-13 21:00:00,1.1919,1.19422,0.1,23.2,10834.9,Exit After X Bars,,None,None,None,None
1113_221101007_B,165,EURUSD,Buy,2021-04-16 13:00:00,2021-04-16 19:00:00,1.19932,1.19784,0.1,-14.8,10820.1,Exit After X Bars,,None,None,None,None
1114_221101007_B,165,EURUSD,Buy,2021-04-19 10:00:00,2021-04-19 16:00:00,1.19946,1.20401,0.1,45.5,10865.6,Exit After X Bars,,None,None,None,None
1117_221101007_B,165,EURUSD,Sell,2021-04-22 21:00:00,2021-04-22 22:00:00,1.19989,1.20189,0.1,-20,10845.6,SL,,None,None,None,None
1118_221101007_B,165,EURUSD,Buy,2021-04-23 15:00:00,2021-04-23 17:00:00,1.20694,1.20564,0.1,-13,10832.6,TrailingStop,,None,None,None,None
1122_221101007_B,165,EURUSD,Buy,2021-04-28 18:00:00,2021-04-28 20:00:00,1.20927,1.20827,0.1,-10,10822.6,TrailingStop,,None,None,None,None
1125_221101007_B,165,EURUSD,Sell,2021-05-04 10:00:00,2021-05-04 14:00:00,1.2013,1.20203,0.1,-7.3,10815.3,TrailingStop,,None,None,None,None
1127_221101007_B,165,EURUSD,Buy,2021-05-11 16:00:00,2021-05-11 17:00:00,1.21782,1.21582,0.1,-20,10795.3,SL,,None,None,None,None
1129_221101007_B,165,EURUSD,Sell,2021-05-21 15:00:00,2021-05-21 15:00:00,1.2181,1.2201,0.1,-20,10775.3,SL,,None,None,None,None
1139_221101007_B,165,EURUSD,Buy,2021-06-07 17:00:00,2021-06-07 23:00:00,1.21856,1.21942,0.1,8.6,10783.9,Exit After X Bars,,None,None,None,None
1142_221101007_B,165,EURUSD,Buy,2021-06-09 11:00:00,2021-06-09 17:00:00,1.21941,1.22148,0.1,20.7,10804.6,Exit After X Bars,,None,None,None,None
