orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
992059678_992503174_235,235,MNQ,Buy,2024-12-04 09:35:47,2024-12-04 03:55:04,21369.75,21433.5,1,127.5,None,EOSessLX,None,None,None,None,1.24
1016579559_1017099436_235,235,MNQ,Buy,2024-12-11 02:35:30,2024-12-11 03:55:01,21516.0,21692.25,1,352.5,None,EOSessLX,None,None,None,None,1.24
