orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
86098250_200,200,NDX,Buy,2024-10-29 21:23:58,2024-10-30 16:04:06,20575.3,20546.7,0.15,-39.66,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20546.8,20762.8,-5.27,-0.76
86091437_200,200,NDX,Buy,2024-10-29 20:15:28,2024-10-29 20:27:53,20569.6,20542.9,0.15,-37.07,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20542.9,20758.9,0,-0.76
86075027_200,200,NDX,Buy,2024-10-28 01:05:02,2024-10-28 16:42:23,20473.9,20444.9,0.15,-40.21,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20444.8,20660.8,0,-0.76
86043672_200,200,NDX,Buy,2024-10-25 16:14:19,2024-10-25 17:02:26,20376.9,20564.9,0.15,260.27,12535.02,NDX_H1_220514005tp,NDX_H1_220514005[tp],20398.2,20564.7,0,-0.76
86042394_200,200,NDX,Buy,2024-10-22 22:35:34,2024-10-22 23:00:20,20422.8,20394.8,0.15,-38.91,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20394.8,20610.8,0,-0.76
86033491_200,200,NDX,Buy,2024-10-22 20:40:16,2024-10-22 21:59:35,20412.7,20383.3,0.15,-40.83,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20384.0,20600.0,0,-0.76
86030843_200,200,NDX,Buy,2024-10-21 23:36:15,2024-10-22 02:37:47,20406.8,20378.3,0.15,-39.53,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20378.8,20594.8,-5.21,-0.76
86011009_200,200,NDX,Buy,2024-10-21 17:16:51,2024-10-21 17:25:13,20408.0,20373.9,0.15,-47.18,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20373.5,20589.5,0,-0.76
86008795_200,200,NDX,Buy,2024-10-17 19:01:47,2024-10-17 19:12:20,20368.3,20339.3,0.15,-40.17,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20340.0,20556.0,0,-0.76
85979587_200,200,NDX,Buy,2024-10-17 15:59:06,2024-10-17 16:33:25,20409.1,20380.6,0.15,-39.53,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20381.0,20597.0,0,-0.76
85947889_200,200,NDX,Buy,2024-10-14 11:20:18,2024-10-14 16:59:45,20322.1,20510.1,0.15,258.24,12535.02,NDX_H1_220514005tp,NDX_H1_220514005[tp],20294.0,20510.0,0,-0.75
85946579_200,200,NDX,Buy,2024-10-09 22:51:59,2024-10-09 23:00:50,20303.1,20274.9,0.15,-38.67,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20275.0,20491.0,0,-0.75
85945603_200,200,NDX,Buy,2024-10-09 21:29:30,2024-10-09 21:34:00,20286.6,20258.0,0.15,-39.21,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20258.2,20474.2,0,-0.75
85937127_200,200,NDX,Buy,2024-10-09 18:35:40,2024-10-09 19:15:34,20237.6,20207.9,0.15,-40.69,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20208.0,20424.0,0,-0.75
85923009_200,200,NDX,Buy,2024-10-08 22:37:05,2024-10-08 23:00:10,20140.1,20112.1,0.15,-38.26,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],20112.1,20328.1,0,-0.75
85913587_200,200,NDX,Buy,2024-10-04 21:50:41,2024-10-07 11:58:01,19968.5,19940.0,0.15,-38.97,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19940.2,20156.2,-15.81,-0.75
85911787_200,200,NDX,Buy,2024-10-04 18:00:03,2024-10-04 18:14:54,19943.5,19915.2,0.15,-38.7,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19915.4,20131.4,0,-0.75
85910562_200,200,NDX,Buy,2024-10-04 17:52:32,2024-10-04 17:54:19,19935.2,19907.7,0.15,-37.59,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19907.7,20123.7,0,-0.75
85904631_200,200,NDX,Buy,2024-10-04 14:30:20,2024-10-04 15:07:08,19893.5,19865.2,0.15,-38.48,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19865.3,20081.3,0,-0.75
85901464_200,200,NDX,Buy,2024-10-04 05:23:08,2024-10-04 05:53:19,19878.8,19847.8,0.15,-42.16,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19847.6,20063.6,0,-0.75
85866125_200,200,NDX,Buy,2024-10-03 17:00:11,2024-10-03 17:00:29,19875.6,19846.3,0.15,-39.84,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19847.4,20063.4,0,-0.75
85828655_200,200,NDX,Buy,2024-09-25 23:14:03,2024-09-26 08:59:12,20031.4,20219.3,0.15,252.74,12535.02,NDX_H1_220514005tp,NDX_H1_220514005[tp],20038.1,20219.3,-5.34,-0.74
85822100_200,200,NDX,Buy,2024-09-25 16:35:14,2024-09-25 16:41:49,19993.9,19964.9,0.15,-38.84,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19965.3,20181.3,0,-0.74
85818890_200,200,NDX,Buy,2024-09-24 23:15:53,2024-09-25 03:14:57,19978.3,19950.1,0.15,-37.8,12535.02,NDX_H1_220514005sl,NDX_H1_220514005[sl],19950.2,20166.2,-5.32,-0.74
