orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
0_220612019_B,142,WS30_M1_2,Buy,2013-10-28 02:00:00,2013-10-28 16:58:00,15518.1,15534.4,0.3,4.68,None,TrailingStop,,None,None,None,None
1_220612019_B,142,WS30_M1_2,Buy,2013-11-01 16:07:00,2013-11-01 16:17:00,15653.0,15603.0,0.3,-15.21,None,SL,,None,None,None,None
10_220612019_B,142,WS30_M1_2,Buy,2013-12-16 12:15:00,2013-12-17 10:28:00,15792.6,15864.3,0.3,21.3,None,TrailingStop,,None,None,None,None
100_220612019_B,142,WS30_M1_2,Buy,2015-04-27 10:08:00,2015-04-27 10:17:00,18136.0,18086.0,0.3,-15.21,None,SL,,None,None,None,None
101_220612019_B,142,WS30_M1_2,Buy,2015-05-04 16:57:00,2015-05-04 19:49:00,18124.0,18074.0,0.3,-15.21,None,SL,,None,None,None,None
102_220612019_B,142,WS30_M1_2,Buy,2015-05-08 15:42:00,2015-05-11 21:54:00,18132.0,18105.7,0.3,-8.1,None,TrailingStop,,None,None,None,None
103_220612019_B,142,WS30_M1_2,Buy,2015-05-13 17:06:00,2015-05-13 17:45:00,18119.1,18069.1,0.3,-15.21,None,SL,,None,None,None,None
104_220612019_B,142,WS30_M1_2,Buy,2015-05-14 10:52:00,2015-05-18 18:00:00,18119.1,18248.9,0.3,38.73,None,Exit After X Bars,,None,None,None,None
105_220612019_B,142,WS30_M1_2,Buy,2015-05-29 13:31:00,2015-05-29 16:33:00,18139.0,18089.0,0.3,-15.21,None,SL,,None,None,None,None
106_220612019_B,142,WS30_M1_2,Buy,2015-06-03 14:27:00,2015-06-03 16:33:00,18091.0,18041.0,0.3,-15.21,None,SL,,None,None,None,None
107_220612019_B,142,WS30_M1_2,Buy,2015-06-10 10:24:00,2015-06-12 09:00:00,17816.0,18022.5,0.3,61.74,None,TrailingStop,,None,None,None,None
108_220612019_B,142,WS30_M1_2,Buy,2015-06-18 16:29:00,2015-06-19 16:40:00,17998.0,18072.8,0.3,22.23,None,TrailingStop,,None,None,None,None
109_220612019_B,142,WS30_M1_2,Buy,2015-07-07 21:45:00,2015-07-08 09:00:00,17732.0,17682.0,0.3,-15.21,None,SL,,None,None,None,None
11_220612019_B,142,WS30_M1_2,Buy,2013-12-18 11:04:00,2013-12-18 18:49:00,15925.0,15892.7,0.3,-9.9,None,TrailingStop,,None,None,None,None
110_220612019_B,142,WS30_M1_2,Buy,2015-07-10 09:00:00,2015-07-14 17:00:00,17683.0,17992.0,0.3,92.49,None,Exit After X Bars,,None,None,None,None
111_220612019_B,142,WS30_M1_2,Buy,2015-07-20 18:01:00,2015-07-21 10:52:00,18103.0,18072.1,0.3,-9.48,None,TrailingStop,,None,None,None,None
112_220612019_B,142,WS30_M1_2,Buy,2015-07-28 20:22:00,2015-07-30 15:33:00,17616.0,17694.6,0.3,23.37,None,TrailingStop,,None,None,None,None
113_220612019_B,142,WS30_M1_2,Buy,2015-07-31 10:20:00,2015-07-31 15:15:00,17776.5,17726.5,0.3,-15.21,None,SL,,None,None,None,None
114_220612019_B,142,WS30_M1_2,Buy,2015-07-31 16:19:00,2015-07-31 16:38:00,17779.1,17729.1,0.3,-15.21,None,SL,,None,None,None,None
115_220612019_B,142,WS30_M1_2,Buy,2015-08-10 14:26:00,2015-08-11 09:00:00,17448.3,17534.3,0.3,25.59,None,TrailingStop,,None,None,None,None
116_220612019_B,142,WS30_M1_2,Buy,2015-08-14 22:13:00,2015-08-17 15:32:00,17480.9,17430.9,0.3,-15.21,None,SL,,None,None,None,None
