orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
0_220612014_B,138,WS30_M1_2,Buy,2013-10-28 02:00:00,2013-11-14 08:28:00,15518.1,15848.1,0.3,98.79,None,PT,,None,None,None,None
1_220612014_B,138,WS30_M1_2,Buy,2013-11-18 12:06:00,2013-11-20 21:39:00,15964.1,15914.1,0.3,-15.21,None,SL,,None,None,None,None
10_220612014_B,138,WS30_M1_2,Buy,2014-01-21 02:27:00,2014-01-21 17:13:00,16495.0,16445.0,0.3,-15.21,None,SL,,None,None,None,None
100_220612014_B,138,WS30_M1_2,Buy,2015-10-13 17:30:00,2015-10-13 22:21:00,17138.3,17088.3,0.3,-15.21,None,SL,,None,None,None,None
101_220612014_B,138,WS30_M1_2,Buy,2015-10-16 10:25:00,2015-10-16 20:59:00,17170.0,17120.0,0.3,-15.21,None,SL,,None,None,None,None
102_220612014_B,138,WS30_M1_2,Buy,2015-10-22 16:30:00,2015-10-22 16:37:00,17314.0,17264.0,0.3,-15.21,None,SL,,None,None,None,None
103_220612014_B,138,WS30_M1_2,Buy,2015-10-28 15:30:00,2015-10-28 20:11:00,17636.0,17586.0,0.3,-15.21,None,SL,,None,None,None,None
104_220612014_B,138,WS30_M1_2,Buy,2015-10-29 21:41:00,2015-10-30 20:14:00,17774.8,17724.8,0.3,-15.21,None,SL,,None,None,None,None
105_220612014_B,138,WS30_M1_2,Buy,2015-11-03 17:05:00,2015-11-05 17:41:00,17840.9,17790.9,0.3,-15.21,None,SL,,None,None,None,None
106_220612014_B,138,WS30_M1_2,Buy,2015-11-17 10:40:00,2015-11-20 15:09:00,17491.0,17821.0,0.3,98.79,None,PT,,None,None,None,None
107_220612014_B,138,WS30_M1_2,Buy,2015-11-26 10:21:00,2015-11-27 09:00:00,17866.3,17816.3,0.3,-15.21,None,SL,,None,None,None,None
108_220612014_B,138,WS30_M1_2,Buy,2015-11-30 11:15:00,2015-11-30 16:41:00,17832.8,17782.8,0.3,-15.21,None,SL,,None,None,None,None
109_220612014_B,138,WS30_M1_2,Buy,2015-12-01 16:47:00,2015-12-01 17:16:00,17867.2,17817.2,0.3,-15.21,None,SL,,None,None,None,None
11_220612014_B,138,WS30_M1_2,Buy,2014-02-07 15:33:00,2014-02-11 02:44:00,15481.8,15811.8,0.3,98.79,None,PT,,None,None,None,None
110_220612014_B,138,WS30_M1_2,Buy,2015-12-01 22:33:00,2015-12-02 21:00:00,17867.2,17817.2,0.3,-15.21,None,SL,,None,None,None,None
111_220612014_B,138,WS30_M1_2,Buy,2015-12-07 11:10:00,2015-12-07 15:07:00,17879.7,17829.7,0.3,-15.21,None,SL,,None,None,None,None
112_220612014_B,138,WS30_M1_2,Buy,2015-12-09 17:30:00,2015-12-09 18:17:00,17730.7,17680.7,0.3,-15.21,None,SL,,None,None,None,None
113_220612014_B,138,WS30_M1_2,Buy,2015-12-23 09:57:00,2015-12-31 17:30:00,17458.0,17458.0,0.3,-0.21,None,MoveSL2BE,,None,None,None,None
114_220612014_B,138,WS30_M1_2,Buy,2016-01-13 16:39:00,2016-01-13 16:46:00,16592.8,16542.8,0.3,-15.21,None,SL,,None,None,None,None
115_220612014_B,138,WS30_M1_2,Buy,2016-01-26 17:42:00,2016-01-27 09:31:00,16136.9,16086.9,0.3,-15.21,None,SL,,None,None,None,None
116_220612014_B,138,WS30_M1_2,Buy,2016-01-27 18:44:00,2016-01-27 21:02:00,16186.0,16136.0,0.3,-15.21,None,SL,,None,None,None,None
117_220612014_B,138,WS30_M1_2,Buy,2016-01-29 10:09:00,2016-01-29 10:25:00,16235.0,16185.0,0.3,-15.21,None,SL,,None,None,None,None
118_220612014_B,138,WS30_M1_2,Buy,2016-02-01 21:59:00,2016-02-02 09:00:00,16453.9,16403.9,0.3,-15.21,None,SL,,None,None,None,None
119_220612014_B,138,WS30_M1_2,Buy,2016-02-03 22:10:00,2016-02-03 22:16:00,16385.4,16335.4,0.3,-15.21,None,SL,,None,None,None,None
12_220612014_B,138,WS30_M1_2,Buy,2014-02-12 16:45:00,2014-02-12 17:31:00,16028.9,15978.9,0.3,-15.21,None,SL,,None,None,None,None
120_220612014_B,138,WS30_M1_2,Buy,2016-02-04 17:11:00,2016-02-04 18:43:00,16384.3,16334.3,0.3,-15.21,None,SL,,None,None,None,None
121_220612014_B,138,WS30_M1_2,Buy,2016-02-12 18:11:00,2016-02-15 13:45:00,15858.0,16188.0,0.3,98.79,None,PT,,None,None,None,None
122_220612014_B,138,WS30_M1_2,Buy,2016-02-17 11:05:00,2016-02-18 13:23:00,16205.8,16535.8,0.3,98.79,None,PT,,None,None,None,None
123_220612014_B,138,WS30_M1_2,Buy,2016-02-22 10:09:00,2016-02-23 10:05:00,16549.5,16499.5,0.3,-15.21,None,SL,,None,None,None,None
124_220612014_B,138,WS30_M1_2,Buy,2016-03-02 18:03:00,2016-03-02 19:04:00,16864.5,16814.5,0.3,-15.21,None,SL,,None,None,None,None
125_220612014_B,138,WS30_M1_2,Buy,2016-03-03 21:44:00,2016-03-10 18:33:00,16916.9,16866.9,0.3,-15.21,None,SL,,None,None,None,None
