orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
215610840_221101006_D,50,EURUSD,Buy,2023-01-12 15:28:50,2023-01-12 15:29:48,1.0802,1.07714,0.1,-28.41,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.07714,1.0847,0,-0.5
216618270_221101006_D,50,EURUSD,Sell,2023-01-31 10:59:29,2023-01-31 11:46:29,1.08035,1.08305,0.1,-24.93,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.08305,1.07585,0,-0.5
216742262_221101006_D,50,EURUSD,Buy,2023-02-01 21:41:18,2023-02-01 22:07:25,1.09542,1.09992,0.1,40.91,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.09248,1.09992,0,-0.5
216830557_221101006_D,50,EURUSD,Buy,2023-02-02 01:17:58,2023-02-02 09:44:52,1.10335,1.09965,0.1,-33.65,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.09965,1.10785,0,-0.5
216881480_221101006_D,50,EURUSD,Sell,2023-02-03 15:30:25,2023-02-03 15:32:44,1.08437,1.08802,0.1,-33.55,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.08802,1.07987,0,-0.5
217358026_221101006_D,50,EURUSD,Buy,2023-02-14 15:32:59,2023-02-14 15:38:19,1.07994,1.07712,0.1,-26.18,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.07712,1.08444,0,-0.5
218099159_221101006_D,50,EURUSD,Buy,2023-03-01 09:58:41,2023-03-01 15:00:58,1.06453,1.06903,0.1,42.09,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.06171,1.06903,0,-0.5
218541295_221101006_D,50,EURUSD,Buy,2023-03-10 15:42:41,2023-03-10 17:01:28,1.06332,1.06782,0.1,42.14,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.06024,1.06782,0,-0.5
218627888_221101006_D,50,EURUSD,Buy,2023-03-13 00:58:24,2023-03-13 06:12:06,1.06904,1.07354,0.1,41.92,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.06492,1.07354,0,-0.5
218820504_221101006_D,50,EURUSD,Sell,2023-03-15 13:51:37,2023-03-15 14:58:11,1.06269,1.05819,0.1,42.53,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.06662,1.05819,0,-0.5
218994976_221101006_D,50,EURUSD,Buy,2023-03-22 21:00:28,2023-03-22 21:41:18,1.0831,1.0876,0.1,41.38,None,EURUSD_H1_221101006tp,EURUSD_H1_221101006[tp],1.08039,1.0876,0,-0.5
219297947_221101006_D,50,EURUSD,Sell,2023-03-24 12:46:15,2023-03-24 20:40:00,1.07309,1.07652,0.1,-31.86,None,EURUSD_H1_221101006,EURUSD_H1_221101006,1.07684,1.06859,0,-0.5
219706862_221101006_D,50,EURUSD,Buy,2023-04-04 17:18:14,2023-04-05 17:44:30,1.09494,1.0915,0.1,-31.52,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.0915,1.09944,-4.06,-0.5
