orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
215306235_221101004_D,48,EURUSD,Sell,2023-01-03 10:18:50,2023-01-03 12:32:29,1.05787,1.05337,0.1,42.72,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.06187,1.05337,0,-0.5
215427585_221101004_D,48,EURUSD,Buy,2023-01-06 19:35:33,2023-02-07 00:53:11,1.06291,1.0724,0.1,88.49,None,EURUSD_H1_221101006,EURUSD_H1_221101006,0.97788,1.1692,-29.37,-0.5
215522933_221101004_D,48,EURUSD,Sell,2023-10-03 03:09:55,2023-10-04 13:06:34,1.04658,1.05058,0.1,-38.07,None,EURUSD_H1_221101002sl,EURUSD_H1_221101002[sl],1.05058,1.04208,0.11,-0.5
215522949_221101004_D,48,EURUSD,Sell,2023-01-06 13:52:21,2023-01-06 15:51:45,1.04936,1.05436,0.1,-47.42,None,EURUSD_H1_221101005sl,EURUSD_H1_221101005[sl],1.05436,1.04536,0,-0.5
215522983_221101004_D,48,EURUSD,Sell,2023-01-06 09:41:00,2023-01-06 17:05:18,1.05077,1.05477,0.1,-37.92,None,EURUSD_H1_221101003sl,EURUSD_H1_221101003[sl],1.05477,1.04527,0,-0.5
215523019_221101004_D,48,EURUSD,Sell,2023-01-06 09:40:48,2023-01-06 17:05:20,1.05083,1.05501,0.1,-39.62,None,EURUSD_H1_221101006sl,EURUSD_H1_221101006[sl],1.05501,1.04633,0,-0.5
215523022_221101004_D,48,EURUSD,Sell,2023-01-06 11:22:00,2023-01-06 15:51:08,1.04996,1.05396,0.1,-37.95,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.05396,1.04496,0,-0.5
215610833_221101004_D,48,EURUSD,Buy,2023-01-12 15:28:50,2023-01-12 15:30:01,1.08045,1.07645,0.1,-37.16,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.07645,1.08545,0,-0.5
216790449_221101004_D,48,EURUSD,Buy,2023-02-01 21:41:22,2023-02-02 01:10:03,1.0957,1.1007,0.1,45.43,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.09202,1.1007,-3.03,-0.5
216881483_221101004_D,48,EURUSD,Sell,2023-02-03 15:30:02,2023-02-03 15:48:35,1.08797,1.08297,0.1,46.17,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.09197,1.08297,0,-0.5
217362475_221101004_D,48,EURUSD,Buy,2023-02-14 15:33:28,2023-02-14 15:38:42,1.08027,1.07627,0.1,-37.17,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.07627,1.08527,0,-0.5
218368737_221101004_D,48,EURUSD,Sell,2023-03-07 17:04:52,2023-03-07 20:47:16,1.06037,1.05537,0.1,47.38,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.06337,1.05537,0,-0.5
218536672_221101004_D,48,EURUSD,Buy,2023-03-10 15:43:03,2023-03-10 17:07:03,1.06365,1.06865,0.1,46.79,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.05987,1.06865,0,-0.5
218627898_221101004_D,48,EURUSD,Buy,2023-03-13 00:59:28,2023-03-13 15:18:49,1.06975,1.06575,0.1,-37.53,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.06575,1.07475,0,-0.5
218994969_221101004_D,48,EURUSD,Buy,2023-03-22 21:00:32,2023-03-22 21:42:04,1.08332,1.08832,0.1,45.94,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.07932,1.08832,0,-0.5
219298061_221101004_D,48,EURUSD,Sell,2023-03-24 12:56:33,2023-03-24 16:29:22,1.07217,1.07617,0.1,-37.17,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.07617,1.06717,0,-0.5
219706864_221101004_D,48,EURUSD,Buy,2023-04-04 17:19:01,2023-04-05 17:44:33,1.09535,1.09135,0.1,-36.65,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.09135,1.10035,-4.06,-0.5
220051790_221101004_D,48,EURUSD,Buy,2023-04-12 15:30:05,2023-04-13 11:00:45,1.09592,1.10092,0.1,45.42,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.09498,1.10092,-2.7,-0.5
220139744_221101004_D,48,EURUSD,Buy,2023-04-13 15:54:49,2023-04-14 15:44:58,1.10526,1.10235,0.1,-26.4,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.10235,1.11026,-0.84,-0.5
220956370_221101004_D,48,EURUSD,Buy,2023-05-03 21:02:44,2023-05-03 21:34:25,1.10874,1.10474,0.1,-36.21,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.10474,1.11374,0,-0.5
221082029_221101004_D,48,EURUSD,Sell,2023-05-05 15:40:27,2023-05-05 18:03:10,1.09699,1.10099,0.1,-36.33,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.10099,1.09199,0,-0.5
221155248_221101004_D,48,EURUSD,Sell,2023-05-11 09:57:01,2023-05-12 15:12:51,1.09375,1.08875,0.1,45.92,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.0947,1.08875,0.16,-0.5
222789225_221101004_D,48,EURUSD,Buy,2023-06-15 15:46:06,2023-06-15 18:34:19,1.08807,1.09307,0.1,45.74,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.08467,1.09307,0,-0.5
223260039_221101004_D,48,EURUSD,Buy,2023-06-21 17:41:16,2023-06-22 14:00:04,1.09605,1.10105,0.1,45.41,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.09608,1.10105,-2.32,-0.5
223365320_221101004_D,48,EURUSD,Sell,2023-06-23 10:16:12,2023-06-23 16:45:00,1.08939,1.09023,0.1,-7.7,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.09023,1.08439,0,-0.5
223537742_221101004_D,48,EURUSD,Sell,2023-06-29 15:54:09,2023-06-30 11:36:33,1.08863,1.08363,0.1,46.14,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.09081,1.08363,0.26,-0.5
223927852_221101004_D,48,EURUSD,Buy,2023-07-12 15:30:16,2023-07-12 17:11:32,1.10504,1.11004,0.1,45.04,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.10447,1.11004,0,-0.5
224330947_221101004_D,48,EURUSD,Sell,2023-07-19 17:49:05,2023-07-20 03:54:11,1.11769,1.12169,0.1,-35.66,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.12169,1.11269,0.35,-0.5
224471987_221101004_D,48,EURUSD,Sell,2023-07-24 10:30:26,2023-07-25 12:40:49,1.10963,1.10463,0.1,45.26,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.11186,1.10463,0.15,-0.5
224561941_221101004_D,48,EURUSD,Sell,2023-07-27 16:40:33,2023-07-28 08:35:50,1.09996,1.09496,0.1,45.66,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.10389,1.09496,0.21,-0.5
225033130_221101004_D,48,EURUSD,Buy,2023-08-04 15:51:18,2023-08-04 20:40:01,1.09933,1.10316,0.1,34.72,None,EURUSD_H1_221101004,EURUSD_H1_221101004,1.09699,1.10433,0,-0.5
225205424_221101004_D,48,EURUSD,Buy,2023-08-10 15:31:23,2023-08-10 15:41:01,1.10585,1.10185,0.1,-36.3,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.10185,1.11085,0,-0.5
225335039_221101004_D,48,EURUSD,Sell,2023-08-14 15:44:28,2023-08-15 12:46:10,1.09051,1.0939,0.1,-30.99,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.0939,1.08551,0.16,-0.5
225709839_221101004_D,48,EURUSD,Sell,2023-08-23 10:31:56,2023-08-23 18:38:00,1.08264,1.08544,0.1,-25.8,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.08544,1.07764,0,-0.5
225794619_221101004_D,48,EURUSD,Sell,2023-08-25 17:57:14,2023-08-25 20:40:07,1.07664,1.07933,0.1,-24.92,None,EURUSD_H1_221101004,EURUSD_H1_221101004,1.08064,1.07164,0,-0.5
226001511_221101004_D,48,EURUSD,Buy,2023-08-30 15:55:03,2023-08-31 11:09:01,1.09256,1.08858,0.1,-36.56,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.08858,1.09756,-3.19,-0.5
226249086_221101004_D,48,EURUSD,Sell,2023-09-05 09:35:46,2023-09-05 17:56:27,1.0759,1.0709,0.1,46.69,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.07794,1.0709,0,-0.5
226555866_221101004_D,48,EURUSD,Buy,2023-09-12 23:51:35,2023-09-13 15:30:08,1.07631,1.07231,0.1,-37.3,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.07231,1.08131,-0.76,-0.5
227718211_221101004_D,48,EURUSD,Buy,2023-10-06 18:40:54,2023-10-06 20:40:06,1.05966,1.05849,0.1,-11.05,None,EURUSD_H1_221101004,EURUSD_H1_221101004,1.05566,1.06466,0,-0.5
227871814_221101004_D,48,EURUSD,Buy,2023-10-10 11:53:39,2023-10-12 15:36:00,1.06072,1.05798,0.1,-25.9,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.05798,1.06572,-3.04,-0.5
228369609_221101004_D,48,EURUSD,Buy,2023-10-19 19:03:09,2023-10-19 19:34:52,1.06094,1.05694,0.1,-37.85,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.05694,1.06594,0,-0.5
229702785_221101004_D,48,EURUSD,Buy,2023-11-03 15:30:10,2023-11-03 17:00:01,1.06823,1.07323,0.1,46.59,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.06639,1.07323,0,-0.5
230138049_221101004_D,48,EURUSD,Buy,2023-11-14 15:30:01,2023-11-14 16:04:40,1.07522,1.08022,0.1,46.29,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.07374,1.08022,0,-0.5
230935464_221101004_D,48,EURUSD,Sell,2023-12-08 15:30:17,2023-12-08 17:18:10,1.07441,1.07841,0.1,-37.09,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.07841,1.06941,0,-0.5
231294360_221101004_D,48,EURUSD,Buy,2023-12-13 21:00:14,2023-12-13 21:23:25,1.08204,1.08704,0.1,46,None,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.07804,1.08704,0,-0.5
231520787_221101004_D,48,EURUSD,Buy,2023-12-19 14:58:24,2023-12-20 23:00:24,1.09674,1.09305,0.1,-33.76,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.09305,1.10174,-0.64,-0.5
231760580_221101004_D,48,EURUSD,Buy,2023-12-27 16:57:52,2023-12-28 15:57:58,1.1098,1.10829,0.1,-13.62,None,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.10829,1.1148,-4.29,-0.5
