orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
86682305_238,238,EURUSD,Buy,2025-01-20 15:31:42,2025-01-20 16:41:34,1.03612,1.04107,0.28,133.13,14370.44,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.03338,1.04099,0,-1.4
86647987_238,238,EURUSD,Buy,2025-01-15 15:30:01,2025-01-15 17:49:55,1.03539,1.03023,0.28,-140.24,14370.44,EURUSD_H1_221101004sl,EURUSD_H1_221101004[sl],1.03023,1.03923,0,-1.4
86619362_238,238,EURUSD,Sell,2025-01-10 15:30:01,2025-01-10 15:33:45,1.02722,1.02221,3.01,1475.24,14370.44,EURUSD_H1_221101004tp,EURUSD_H1_221101004[tp],1.03128,1.02228,0,-15.05
