orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
71804030_223,223,XAUUSD,Buy,2024-10-29 04:05:36,2024-10-29 05:51:41,2748.25,2751.05,0.04,11.2,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2751.05,2776.3,0,0
71774682_223,223,XAUUSD,Buy,2024-10-25 20:53:31,2024-10-25 21:03:16,2744.19,2743.36,0.04,-3.32,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2743.36,2771.82,0,0
71748031_223,223,XAUUSD,Buy,2024-10-22 16:45:20,2024-10-22 17:02:56,2741.09,2733.78,0.04,-29.24,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2733.78,2769.14,0,0
71705421_223,223,XAUUSD,Buy,2024-10-17 09:41:22,2024-10-17 12:17:57,2685.76,2678.45,0.04,-29.24,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2678.45,2713.81,0,0
71673080_223,223,XAUUSD,Buy,2024-10-15 19:08:08,2024-10-15 20:02:51,2667.48,2660.0,0.04,-29.92,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2660.0,2695.36,0,0
71663203_223,223,XAUUSD,Buy,2024-10-14 09:22:18,2024-10-14 10:11:00,2662.17,2663.09,0.04,3.68,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2663.09,2690.05,0,0
71600387_223,223,XAUUSD,Buy,2024-10-10 15:47:57,2024-10-10 16:00:03,2624.82,2623.84,0.04,-3.92,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2624.07,2652.87,0,0
71547692_223,223,XAUUSD,Buy,2024-10-04 07:33:41,2024-10-04 09:03:41,2664.35,2666.49,0.04,8.56,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2666.49,2692.04,0,0
71526460_223,223,XAUUSD,Buy,2024-10-01 16:37:23,2024-10-01 17:18:23,2666.55,2659.12,0.04,-29.72,3474.33,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2659.24,2694.6,0,0
71850248_223,223,XAUUSD,Buy,2024-11-05 16:30:07,2024-11-05 17:03:47,2748.92,2741.45,0.04,-29.88,3396.01,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2741.45,2776.81,0,0
72074598_223,223,XAUUSD,Buy,2024-11-20 03:01:10,2024-11-20 08:08:39,2640.22,2632.76,0.04,-29.84,3363.57,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2632.76,2668.12,0,0
72078914_223,223,XAUUSD,Buy,2024-11-20 15:26:09,2024-11-20 17:00:30,2640.3,2642.17,0.04,7.48,3349.25,XAUUSD_H1_220804007sl,XAUUSD_H1_220804007[sl],2642.17,2668.07,0,0
