orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
10008_221101002_B,160,EURUSD,Sell,2016-10-10 15:00:00,2016-10-11 13:00:00,1.1152,1.10832,0.1,68.8,10700.2,PT,,None,None,None,None
10041_221101002_B,160,EURUSD,Sell,2016-10-12 11:00:00,2016-10-12 17:00:00,1.10197,1.10447,0.1,-25,10675.2,SL,,None,None,None,None
1012_221101002_B,160,EURUSD,Sell,2015-03-10 10:00:00,2015-03-10 14:00:00,1.07552,1.07802,0.1,-25,9864.4,SL,,None,None,None,None
10128_221101002_B,160,EURUSD,Sell,2016-10-18 15:00:00,2016-10-20 15:00:00,1.09828,1.10078,0.1,-25,10650.2,SL,,None,None,None,None
10133_221101002_B,160,EURUSD,Sell,2016-10-20 16:00:00,2016-10-21 18:00:00,1.0945,1.08683,0.1,76.7,10726.9,PT,,None,None,None,None
10252_221101002_B,160,EURUSD,Buy,2016-10-28 20:00:00,2016-10-28 21:00:00,1.09774,1.09854,0.1,8,10734.9,End Of Friday (Time),,None,None,None,None
10291_221101002_B,160,EURUSD,Buy,2016-11-01 13:00:00,2016-11-02 07:00:00,1.103,1.10747,0.1,44.7,10779.6,PT,,None,None,None,None
10407_221101002_B,160,EURUSD,Sell,2016-11-09 09:00:00,2016-11-09 16:00:00,1.11625,1.09845,0.1,178,10957.6,PT,,None,None,None,None
10643_221101002_B,160,EURUSD,Sell,2016-11-23 15:00:00,2016-11-25 09:00:00,1.05656,1.05906,0.1,-25,10932.6,SL,,None,None,None,None
10694_221101002_B,160,EURUSD,Buy,2016-11-29 17:00:00,2016-11-29 18:00:00,1.06358,1.06108,0.1,-25,10907.6,SL,,None,None,None,None
10772_221101002_B,160,EURUSD,Buy,2016-12-05 01:00:00,2016-12-05 02:00:00,1.05852,1.05602,0.1,-25,10882.6,SL,,None,None,None,None
10856_221101002_B,160,EURUSD,Buy,2016-12-08 14:00:00,2016-12-08 14:00:00,1.08279,1.08029,0.1,-25,10857.6,SL,,None,None,None,None
111_221101002_B,160,EURUSD,Sell,2015-01-09 15:00:00,2015-01-09 16:00:00,1.17718,1.17968,0.1,-25,9975,SL,,None,None,None,None
11183_221101002_B,160,EURUSD,Buy,2016-12-29 06:00:00,2016-12-30 01:00:00,1.04448,1.04951,0.1,50.3,10907.9,PT,,None,None,None,None
11209_221101002_B,160,EURUSD,Buy,2016-12-30 11:00:00,2016-12-30 12:00:00,1.05872,1.05622,0.1,-25,10882.9,SL,,None,None,None,None
11252_221101002_B,160,EURUSD,Sell,2017-01-03 10:00:00,2017-01-03 17:00:00,1.04227,1.03657,0.1,57,10939.9,PT,,None,None,None,None
11342_221101002_B,160,EURUSD,Buy,2017-01-09 18:00:00,2017-01-10 19:00:00,1.0577,1.0552,0.1,-25,10914.9,SL,,None,None,None,None
