orderId,strategyRunId,symbol,orderType,openTime,closeTime,openPrice,closePrice,size,profit,balance,closeType,comment,sl,tp,swap,commission
205511322_220514005_D,4,NDX,Buy,2022-07-05 01:54:56,2022-07-05 11:09:35,11623.7,11595.7,0.1,-27.04,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],11595.7,11811.7,0,-0.53
205732498_220514005_D,4,NDX,Buy,2022-07-05 21:28:14,2022-07-06 21:07:31,11693.3,11881.3,0.1,184.46,None,R_NDX_H1_2205145_5_8_56_WFtp,R_NDX_H1_2205145_5_8_56_WF[tp],11693.3,11881.3,-1.42,-0.54
205818598_220514005_D,4,NDX,Buy,2022-07-06 22:21:53,2022-07-06 22:40:16,11943.9,11915.9,0.1,-27.49,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],11915.9,12131.9,0,-0.54
205820279_220514005_D,4,NDX,Buy,2022-07-07 17:52:01,2022-07-07 18:26:40,12037.5,12009.5,0.1,-27.54,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12009.5,12225.5,0,-0.54
205886938_220514005_D,4,NDX,Buy,2022-07-08 01:00:21,2022-07-08 05:46:22,12099.4,12071.4,0.1,-27.54,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12071.4,12287.4,0,-0.54
205900829_220514005_D,4,NDX,Buy,2022-07-15 16:08:08,2022-07-15 16:15:32,11903.9,11875.9,0.1,-27.79,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],11875.9,12091.9,0,-0.55
206270817_220514005_D,4,NDX,Buy,2022-07-15 17:00:05,2022-07-15 17:21:29,11906.8,11878.8,0.1,-27.85,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],11878.8,12094.8,0,-0.55
206278179_220514005_D,4,NDX,Buy,2022-07-15 20:12:21,2022-07-18 10:34:20,11944.7,12132.7,0.1,185.31,None,R_NDX_H1_2205145_5_8_56_WFtp,R_NDX_H1_2205145_5_8_56_WF[tp],11952.0,12132.7,-4.45,-0.55
206314061_220514005_D,4,NDX,Buy,2022-07-19 20:40:08,2022-07-20 17:33:41,12212.0,12400.0,0.1,183.95,None,R_NDX_H1_2205145_5_8_56_WFtp,R_NDX_H1_2205145_5_8_56_WF[tp],12212.0,12400.0,-1.6,-0.54
206454692_220514005_D,4,NDX,Buy,2022-07-20 18:53:22,2022-07-20 19:42:15,12486.1,12458.1,0.1,-27.47,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12458.1,12674.1,0,-0.54
206459156_220514005_D,4,NDX,Buy,2022-07-21 19:06:45,2022-07-22 01:07:01,12551.6,12523.6,0.1,-27.38,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12523.6,12739.6,-1.66,-0.54
206564259_220514005_D,4,NDX,Buy,2022-07-22 16:49:50,2022-07-22 16:53:02,12644.4,12616.4,0.1,-27.38,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12616.4,12832.4,0,-0.54
206660956_220514005_D,4,NDX,Buy,2022-07-27 17:15:30,2022-07-27 17:31:47,12409.2,12381.2,0.1,-27.69,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12381.2,12597.2,0,-0.54
206875827_220514005_D,4,NDX,Buy,2022-07-27 18:00:01,2022-07-27 22:04:57,12413.3,12601.3,0.1,184.39,None,R_NDX_H1_2205145_5_8_56_WFtp,R_NDX_H1_2205145_5_8_56_WF[tp],12429.0,12601.3,0,-0.54
206912749_220514005_D,4,NDX,Buy,2022-07-28 23:01:17,2022-07-29 16:11:06,12773.8,12773.8,0.1,0,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],12773.8,12961.8,-1.68,-0.54
207050560_220514005_D,4,NDX,Buy,2022-08-01 17:49:02,2022-08-01 18:16:52,13059.2,13031.2,0.1,-27.26,None,R_NDX_H1_2205145_5_8_56_WFsl,R_NDX_H1_2205145_5_8_56_WF[sl],13031.2,13247.2,0,-0.54
207069619_220514005_D,4,NDX,Buy,2022-08-01 17:51:58,2022-08-01 18:05:58,13071.0,13043.0,0.1,-27.27,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],13043.0,13259.0,0,-0.54
207136321_220514005_D,4,NDX,Buy,2022-08-02 19:17:52,2022-08-02 20:28:08,13022.5,12994.5,0.1,-27.52,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],12994.5,13210.5,0,-0.54
207217346_220514005_D,4,NDX,Buy,2022-08-03 16:33:34,2022-08-03 19:34:00,13036.1,13224.1,0.1,185.04,None,NDX_H1_220514005tp,NDX_H1_220514005[tp],13064.7,13224.1,0,-0.54
207302218_220514005_D,4,NDX,Buy,2022-08-10 15:32:14,2022-08-10 15:34:51,13330.5,13302.5,0.1,-27.17,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],13302.5,13518.5,0,-0.53
207594475_220514005_D,4,NDX,Buy,2022-08-10 16:30:03,2022-08-10 16:31:57,13331.0,13303.0,0.1,-27.15,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],13303.0,13519.0,0,-0.53
207600733_220514005_D,4,NDX,Buy,2022-08-10 18:00:02,2022-08-11 17:03:41,13320.2,13508.2,0.1,181.47,None,NDX_H1_220514005tp,NDX_H1_220514005[tp],13356.3,13508.2,-1.55,-0.53
207670572_220514005_D,4,NDX,Buy,2022-08-12 19:23:14,2022-08-15 22:00:13,13480.6,13668.6,0.1,185.09,None,NDX_H1_220514005tp,NDX_H1_220514005[tp],13540.1,13668.6,-4.69,-0.54
207799201_220514005_D,4,NDX,Buy,2022-08-16 21:10:47,2022-08-16 21:28:26,13726.1,13698.1,0.1,-27.51,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],13698.1,13914.1,0,-0.54
208292863_220514005_D,4,NDX,Buy,2022-08-25 22:39:30,2022-08-26 17:01:16,13084.3,13056.3,0.1,-27.88,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],13056.3,13272.3,-1.42,-0.55
208495809_220514005_D,4,NDX,Buy,2022-09-02 17:32:02,2022-09-02 17:53:15,12422.1,12394.1,0.1,-27.93,None,NDX_H1_220514005sl,NDX_H1_220514005[sl],12394.1,12610.1,0,-0.55
