Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
97537.5,4168,52.9990403071017,23.4015115163148,-48075,1.08280362922481,216.329359578597,0,0.382758700679885,2.02886115444618,1
112275,4110,52.2384428223844,27.3175182481752,-54275,1.09722988991004,225.678391959799,0,0.265388411792739,2.06863196683556,2
49125,4635,52.9234088457389,10.5987055016181,-71775,1.03862749530671,73.9695087521174,0,0.347837294499255,0.684430512016719,3
81850,5106,53.6427732079906,16.030160595378,-69200,1.058037297029,121.236807998519,0,0.418595370492276,1.18280346820809,4
67562.5,2480,54.8387096774194,27.2429435483871,-70262.5,1.06224376986503,103.247373447947,0,0.330639947593301,0.961572673901441,5
95837.5,4678,52.6934587430526,20.4868533561351,-60037.5,1.07083660553425,173.069977426637,0,0.443618863201806,1.59629398292734,6
-11937.5,3407,50.7191077194012,-3.50381567361315,-71062.5,0.988775402263725,-17.102435530086,0,0.188533619884778,-0.167985927880387,7
81850,5106,53.6427732079906,16.030160595378,-69200,1.058037297029,121.236807998519,0,0.418595370492276,1.18280346820809,8
20962.5,2305,54.4468546637744,9.0943600867679,-78675,1.02080438666137,27.9873164218959,0,0.24164350177622,0.266444232602479,9
35550,2437,54.5342634386541,14.587607714403,-72600,1.0328964871086,51.0592459605027,0,0.294704768656657,0.489669421487603,10
109400,2663,55.1257979722118,41.0814870446864,-69412.5,1.09168141963734,170.00777000777,0,0.408435892923415,1.57608499909959,11
103637.5,2642,54.9205147615443,39.2269114307343,-61762.5,1.08787493375729,182.943512797882,0,0.427117459929727,1.67800040477636,12
157962.5,4926,53.7149817295981,32.0670929760455,-51262.5,1.12013042568968,318.955073195356,0,0.438920252785404,3.08144355035357,13
128175,2673,55.181444070333,47.9517396184063,-66075,1.10727400169479,210.079901659496,0,0.44910648675309,1.93984108967083,14
46462.5,3920,50.3316326530612,11.8526785714286,-62275,1.04194170813446,77.9735682819383,0,0.285238824610841,0.746085909273384,15
73425,2619,54.5628102329133,28.0355097365407,-67412.5,1.06211009368325,118.094089264174,0,0.371076600192449,1.08918969033933,16
19962.5,2168,53.7361623616236,9.20779520295203,-62175,1.02173143914653,33.8778107764107,0,0.240630145460564,0.321069561720949,17
110137.5,2662,55.0338091660406,41.3739669421488,-69412.5,1.09230720878338,171.153846153846,0,0.412489530267063,1.58670988654781,18
16837.5,3184,52.858040201005,5.28815954773869,-54362.5,1.01751397737615,33.3003708281829,0,0.174716982237182,0.309726373879053,19
111987.5,4865,52.4357656731757,23.01901336074,-44437.5,1.08180689226948,267.432835820896,0,0.425716274310224,2.52011251758087,20
109225,2662,55.1089406461307,41.0311795642374,-69412.5,1.09153955749246,169.73581973582,0,0.408082423301871,1.57356383936611,21
77762.5,4743,52.6460046384145,16.3952139995783,-55225,1.05704251826993,151.509985387238,0,0.430789254850573,1.40810321412404,22
130150,4997,52.9317590554333,26.0456273764259,-54162.5,1.08974469478874,254.013173944865,0,0.499408313063352,2.40295407339026,23
20662.5,3277,51.754653646628,6.30530973451327,-44375,1.02125607592007,50.7522259748235,0,0.113188408326693,0.465633802816901,24
129087.5,4510,52.6385809312639,28.6225055432372,-49450,1.10250734535059,289.028827315981,0,0.406522138686121,2.61046511627907,25
-16687.5,3077,51.251218719532,-5.42330191745206,-68400,0.982726943380602,-25.3609422492401,0,0.0993775084815303,-0.243969298245614,26
102650,2642,54.9583648750946,38.8531415594247,-61762.5,1.08703393602815,181.200353045013,0,0.421203116047216,1.66201173851447,27
36900,3584,52.8459821428571,10.2957589285714,-52400,1.03873863233731,74.3951612903226,0,0.159831962389677,0.704198473282443,28
90762.5,6917,51.322827815527,13.1216567876247,-42575,1.06470499122236,226.481597005614,0,0.644098318165748,2.1318261890781,29
-21200,3086,51.0369410239793,-6.86973428386261,-82125,0.978869466628459,-26.2620006193868,0,0.123704180108305,-0.258143074581431,30
94400,4521,52.8201725282017,20.8803362088034,-46612.5,1.0773445581262,211.896745230079,0,0.381561227972762,2.02520783051756,31
177187.5,5003,53.7677393563862,35.4162502498501,-46362.5,1.124808494902,418.635558180744,0,0.441264955364253,3.82178484766784,32
102437.5,4820,53.1535269709544,21.2525933609958,-58175,1.07729309125206,182.070650966452,0,0.371988577819254,1.76085088096261,33
127300,2673,55.2936775158997,47.6243920688365,-66075,1.10652051126498,208.645769309568,0,0.44445969565677,1.92659856223988,34
94700,4251,53.1404375441073,22.277111267937,-59500,1.07950633867853,174.562211981567,0,0.331426851339648,1.59159663865546,35
147900,7073,52.665064329139,20.9105047363212,-50362.5,1.09707989071128,330.226067541167,0,0.323821886147277,2.93670886075949,36
132575,4640,52.3922413793103,28.5721982758621,-61162.5,1.1017284045349,236.108637577916,0,0.419189545312279,2.16758634784386,37
138062.5,4756,52.6492851135408,29.0291211101766,-70000,1.10325228332913,212.44470090402,0,0.411890869406218,1.97232142857143,38
93675,5010,53.6327345309381,18.6976047904192,-61237.5,1.06869620218354,155.73566084788,0,0.45929554670497,1.52969993876301,39
127325,2669,55.1517422255526,47.7051330086175,-67075,1.10705089804626,205.321507760532,0,0.41830326679544,1.89824822959374,40
94700,4251,53.1404375441073,22.277111267937,-59500,1.07950633867853,174.562211981567,0,0.331426851339648,1.59159663865546,41
-31012.5,3253,51.8290808484476,-9.53350753150938,-96312.5,0.970473776286194,-33.7505101346756,0,0.0813665607705173,-0.321998702141467,42
132575,4640,52.3922413793103,28.5721982758621,-61162.5,1.1017284045349,236.108637577916,0,0.419189545312279,2.16758634784386,43
92512.5,2577,54.5983701979045,35.8993015133877,-61975,1.08189211618257,163.377483443709,0,0.334041246767101,1.49273900766438,44
16837.5,3184,52.858040201005,5.28815954773869,-54362.5,1.01751397737615,33.3003708281829,0,0.174716982237182,0.309726373879053,45
27125,5588,50.8947745168218,4.85415175375805,-74325,1.02223201204832,37.1638979277274,0,0.325215331889278,0.364951227716112,46
-30937.5,2808,50.8190883190883,-11.0176282051282,-72137.5,0.966611356186005,-44.9509625862695,0,0.0585995607524351,-0.428868480332698,47
81850,5106,53.6427732079906,16.030160595378,-69200,1.058037297029,121.236807998519,0,0.418595370492276,1.18280346820809,48
134250,4920,53.0487804878049,27.2865853658537,-54137.5,1.09509810866331,273.560876209883,0,0.448603482902857,2.4797968136689,49
111975,4969,52.6866572751057,22.5347152344536,-48475,1.07962242013759,245.223104297837,0,0.441288909168201,2.30995358432182,50
150600,4589,53.8461538461538,32.8176073218566,-61037.5,1.1172121259291,270.863309352518,0,0.430389970595577,2.46733565431087,51
