Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
115975,4396,52.2292993630573,26.3819381255687,-62187.5,1.09623483041178,202.267277087421,0,0.346351008254717,1.86492462311558,1
99237.5,6928,51.270207852194,14.3241195150115,-38237.5,1.07143821255995,265.874079035499,0,0.688037975975645,2.59529257927427,2
100800,5155,53.9476236663434,19.5538312318138,-65012.5,1.07139505440509,159.588363348506,0,0.4346922025658,1.55047106325707,3
115362.5,2674,55.2356020942408,43.1422961854899,-67212.5,1.09559371892609,185.582143575307,0,0.470703320502635,1.71638460107867,4
120425,2666,55.2888222055514,45.1706676669167,-67512.5,1.1012368252367,192.834267413931,0,0.421062653662421,1.78374375115719,5
75375,6749,51.0890502296637,11.1683212327752,-50625,1.05486955967861,157.03125,0,0.655137341485408,1.48888888888889,6
59412.5,2512,54.4187898089172,23.6514729299363,-72750,1.05295998752047,87.5483514459385,0,0.33453025316167,0.816666666666667,7
61137.5,2558,54.6129788897576,23.9005082095387,-78562.5,1.05309782549694,82.00871898055,0,0.341657518585512,0.778202068416866,8
46662.5,2392,54.6822742474916,19.5077341137124,-71437.5,1.04389905451809,67.0799640610961,0,0.362226486673703,0.653193350831146,9
84137.5,3968,51.6381048387097,21.2040070564516,-68012.5,1.07422232514032,133.287128712871,0,0.271569117653432,1.23708877044661,10
115362.5,2674,55.2356020942408,43.1422961854899,-67212.5,1.09559371892609,185.582143575307,0,0.470703320502635,1.71638460107867,11
59312.5,2513,54.5961002785515,23.6022682053323,-72750,1.05287909687629,87.4009946583164,0,0.334021886052769,0.815292096219931,12
29812.5,2253,54.3719485130937,13.2323568575233,-84162.5,1.02990370630423,36.0489721886336,0,0.287194114243858,0.354225456705777,13
120962.5,2665,55.1594746716698,45.3893058161351,-67512.5,1.10170471265817,193.694955964772,0,0.424225354057634,1.79170523977041,14
118075,4538,52.3799030409872,26.0191714411635,-65837.5,1.09251079749674,191.641306553053,0,0.441566833352897,1.79343079551927,15
2500,5467,52.1309676239254,0.457289189683556,-50400,1.00210688213048,5.11639805576874,0,0.18925914327353,0.0496031746031746,16
136350,5053,53.0773797743915,26.9839699188601,-53650,1.09264481059963,281.496774193548,0,0.551287770808055,2.54147250698975,17
-15712.5,3043,50.3121919158725,-5.16348997699639,-83775,0.983693114005501,-19.208435207824,0,0.139545932023706,-0.187555953446732,18
95137.5,2661,55.0920706501315,35.7525366403608,-70637.5,1.07914686521843,144.668314008744,0,0.43555529610046,1.34684126703238,19
-7512.5,3332,50.5702280912365,-2.2546518607443,-71462.5,0.992727492739593,-10.7551896921976,0,0.185491984647651,-0.105125065593843,20
9362.5,3459,51.5177797051171,2.70670714079214,-65725,1.00950688582852,14.5890144137125,0,0.223532716046538,0.142449600608596,21
177187.5,5003,53.7677393563862,35.4162502498501,-46362.5,1.124808494902,418.635558180744,0,0.441264955364253,3.82178484766784,22
78387.5,4299,52.7564549895325,18.2338916026983,-53687.5,1.0687851000351,151.290711700844,0,0.260466435595788,1.46006984866123,23
47137.5,3811,51.3775911834164,12.3688008396746,-72300,1.04185117363076,70.0148533234311,0,0.211254964390877,0.651970954356846,24
130562.5,2670,55.1685393258427,48.8998127340824,-66687.5,1.1098664142211,211.866125760649,0,0.42128199894263,1.95782567947516,25
29512.5,3626,51.9856591285163,8.13913403199117,-62575,1.02759209050112,47.9780532412111,0,0.273492121189965,0.471634039153016,26
56600,6261,52.1162753553745,9.04008944258106,-47387.5,1.04199825625614,123.076923076923,0,0.199737124065165,1.19440780796624,27
61337.5,2557,54.477903793508,23.9880719593273,-78562.5,1.05326285168461,82.2769953051643,0,0.342396445916767,0.780747812251392,28
40912.5,4060,52.512315270936,10.0769704433498,-53100,1.0385099598781,79.8877227239443,0,0.3465161981102,0.770480225988701,29
30575,2253,54.3719485130937,13.5707944962273,-84162.5,1.03066507866859,36.9709794437727,0,0.290320292939021,0.363285311154018,30
100800,5155,53.9476236663434,19.5538312318138,-65012.5,1.07139505440509,159.588363348506,0,0.4346922025658,1.55047106325707,31
158500,7235,52.8265376641327,21.907394609537,-62462.5,1.1018105905496,280.59305156008,0,0.322037929127118,2.5375225135081,32
128250,2673,55.2188552188552,47.979797979798,-66075,1.10732329836086,210.20282728949,0,0.44953463752019,1.94097616345062,33
172112.5,4817,52.4600373676562,35.7302262819182,-60300,1.13544433295953,308.445340501792,0,0.343124780298061,2.85427031509121,34
103550,2660,54.9248120300752,38.9285714285714,-70137.5,1.08679980720468,159.124087591241,0,0.41920825416208,1.47638567100339,35
93375,5204,53.9584934665642,17.9429285165258,-64287.5,1.06464733881437,149.161341853035,0,0.458434803635491,1.4524596538985,36
103887.5,2661,54.9793310785419,39.0407741450583,-70137.5,1.08706994091271,159.642719938532,0,0.420374017769666,1.48119764747817,37
130087.5,4933,52.422460977093,26.370869653355,-57937.5,1.09269452757589,239.461573861022,0,0.432549234077766,2.2453074433657,38
99237.5,6928,51.270207852194,14.3241195150115,-38237.5,1.07143821255995,265.874079035499,0,0.688037975975645,2.59529257927427,39
158450,7083,52.7177749541155,22.3704644924467,-52237.5,1.1048001719662,342.50202647933,0,0.329940504047411,3.03326154582436,40
46762.5,2392,54.8076923076923,19.5495401337793,-71437.5,1.04402264088775,67.2237196765499,0,0.36286185217014,0.654593175853018,41
62600,4049,49.9135589034329,15.4606075574216,-62112.5,1.05597156715917,103.706771588321,0,0.476799450515782,1.00784866170256,42
118075,4538,52.3799030409872,26.0191714411635,-65837.5,1.09251079749674,191.641306553053,0,0.441566833352897,1.79343079551927,43
100200,4258,52.0432127759511,23.5321747299202,-62237.5,1.08494134850749,174.678579211157,0,0.342194039636071,1.60996183972685,44
115975,4396,52.2292993630573,26.3819381255687,-62187.5,1.09623483041178,202.267277087421,0,0.346351008254717,1.86492462311558,45
74862.5,3858,52.0217729393468,19.4044841886988,-41087.5,1.07251922261912,190.975765306122,0,0.379156268029619,1.82202616367508,46
100025,5104,53.9184952978056,19.5973746081505,-62150,1.07205698282771,165.433119702295,0,0.448026909282538,1.60941271118262,47
46662.5,2392,54.6822742474916,19.5077341137124,-71437.5,1.04389905451809,67.0799640610961,0,0.362226486673703,0.653193350831146,48
85062.5,2647,54.8923309406876,32.1354363430298,-73850,1.0711775411585,123.659821915319,0,0.39551819893418,1.15182802979012,49
84062.5,2648,54.9848942598187,31.7456570996979,-73850,1.0703194437183,122.206069416682,0,0.390875152870514,1.13828706838186,50
173037.5,4729,52.6961302600973,36.5907168534574,-61800,1.13901944243593,301.985165794066,0,0.322532854865586,2.79995954692557,51
46762.5,2392,54.8076923076923,19.5495401337793,-71437.5,1.04402264088775,67.2237196765499,0,0.36286185217014,0.654593175853018,52
45800,2392,54.6822742474916,19.1471571906355,-71437.5,1.04308814017757,65.8400718778077,0,0.357163449279219,0.641119860017498,53
116437.5,5035,52.7308838133069,23.1256206554121,-53837.5,1.08132459119442,226.31195335277,0,0.446544485472265,2.16275830044114,54
32125,6059,50.8334708697805,5.30203003796006,-64950,1.02504360705898,50.8206446509788,0,0.299385273687083,0.494611239414935,55
84687.5,2648,55.0226586102719,31.9816842900302,-73850,1.07086523576419,123.11466472833,0,0.393812860720331,1.14675016926202,56
74862.5,3858,52.0217729393468,19.4044841886988,-41087.5,1.07251922261912,190.975765306122,0,0.379156268029619,1.82202616367508,57
135475,4431,52.9225908372828,30.5743624464004,-48975,1.11137258125841,302.90665176076,0,0.592428417425892,2.76620724859622,58
61337.5,2557,54.477903793508,23.9880719593273,-78562.5,1.05326285168461,82.2769953051643,0,0.342396445916767,0.780747812251392,59
46825,3384,52.1276595744681,13.8371749408983,-66187.5,1.04819308108943,72.4985484807432,0,0.306817534405495,0.707459867799811,60
62600,4049,49.9135589034329,15.4606075574216,-62112.5,1.05597156715917,103.706771588321,0,0.476799450515782,1.00784866170256,61
194350,4745,53.8883034773446,40.958904109589,-44687.5,1.15020480717212,470.012091898428,0,0.402873420790168,4.34909090909091,62
