Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
130637.5,2671,55.147884687383,48.9095844253089,-66587.5,1.10990756028563,212.332385209265,0,0.417362145107339,1.96189224704336,1
120512.5,2672,55.127245508982,45.1019835329341,-67587.5,1.10054753089639,192.39672720016,0,0.444455890938753,1.78305899759571,2
157762.5,7379,52.812034150969,21.3799295297466,-55350,1.09834647632703,312.633143423334,0,0.312772014400214,2.85027100271003,3
174750,4740,52.7426160337553,36.8670886075949,-61387.5,1.14052087207374,304.243743199129,0,0.330985691040494,2.84667073915699,4
130775,2671,55.1853238487458,48.9610632721827,-66587.5,1.11001514259275,212.555871596912,0,0.418093525889845,1.96395719917402,5
140700,4992,53.0048076923077,28.1850961538462,-56087.5,1.09789869190092,268.447412353923,0,0.451337528345751,2.50858034321373,6
130012.5,2672,55.2769461077844,48.657372754491,-66587.5,1.10936103546532,211.316537992686,0,0.413969901312419,1.95250610099493,7
140700,4992,53.0048076923077,28.1850961538462,-56087.5,1.09789869190092,268.447412353923,0,0.451337528345751,2.50858034321373,8
130637.5,2671,55.147884687383,48.9095844253089,-66587.5,1.10990756028563,212.332385209265,0,0.417362145107339,1.96189224704336,9
113575,4622,49.9350930333189,24.5726958026828,-59687.5,1.09930380231046,195.734597156398,0,0.467882777144879,1.90282722513089,10
140700,4992,53.0048076923077,28.1850961538462,-56087.5,1.09789869190092,268.447412353923,0,0.451337528345751,2.50858034321373,11
120512.5,2672,55.127245508982,45.1019835329341,-67587.5,1.10054753089639,192.39672720016,0,0.444455890938753,1.78305899759571,12
162462.5,5085,53.8643067846608,31.9493608652901,-47000,1.11763161943723,358.933996133665,0,0.457833444339463,3.45664893617021,13
174750,4740,52.7426160337553,36.8670886075949,-61387.5,1.14052087207374,304.243743199129,0,0.330985691040494,2.84667073915699,14
130637.5,2671,55.147884687383,48.9095844253089,-66587.5,1.10990756028563,212.332385209265,0,0.417362145107339,1.96189224704336,15
96900,5160,53.9147286821705,18.7790697674419,-67012.5,1.06838933930887,148.33524684271,0,0.4164434737738,1.44599888080582,16
96900,5160,53.9147286821705,18.7790697674419,-67012.5,1.06838933930887,148.33524684271,0,0.4164434737738,1.44599888080582,17
193887.5,4934,53.8102959059587,39.2962099716255,-50100,1.14114767226004,416.738312735089,0,0.390098985578023,3.87000998003992,18
96900,5160,53.9147286821705,18.7790697674419,-67012.5,1.06838933930887,148.33524684271,0,0.4164434737738,1.44599888080582,19
129825,2671,55.2602021714714,48.6053912392362,-66587.5,1.10920791142235,211.011783827712,0,0.413460567198736,1.9496902571804,20
111612.5,5035,52.7110228401192,22.1673286991063,-54875,1.0778255223087,213.051777618707,0,0.459572386053245,2.03394077448747,21
104887.5,7103,51.3726594396734,14.7666478952555,-41650,1.0741614742145,266.634890371783,0,0.715775085896848,2.51830732292917,22
96900,5160,53.9147286821705,18.7790697674419,-67012.5,1.06838933930887,148.33524684271,0,0.4164434737738,1.44599888080582,23
113575,4622,49.9350930333189,24.5726958026828,-59687.5,1.09930380231046,195.734597156398,0,0.467882777144879,1.90282722513089,24
96900,5160,53.9147286821705,18.7790697674419,-67012.5,1.06838933930887,148.33524684271,0,0.4164434737738,1.44599888080582,25
174750,4740,52.7426160337553,36.8670886075949,-61387.5,1.14052087207374,304.243743199129,0,0.330985691040494,2.84667073915699,26
130775,2671,55.1853238487458,48.9610632721827,-66587.5,1.11001514259275,212.555871596912,0,0.418093525889845,1.96395719917402,27
130262.5,2672,55.314371257485,48.7509356287425,-66587.5,1.1095690208077,211.722876879317,0,0.415157851945559,1.9562605594143,28
150400,4850,52.5773195876289,31.0103092783505,-58962.5,1.11070728632813,274.139895192527,0,0.39395669301535,2.55077379690481,29
140700,4992,53.0048076923077,28.1850961538462,-56087.5,1.09789869190092,268.447412353923,0,0.451337528345751,2.50858034321373,30
129825,2671,55.2602021714714,48.6053912392362,-66587.5,1.10920791142235,211.011783827712,0,0.413460567198736,1.9496902571804,31
140700,4992,53.0048076923077,28.1850961538462,-56087.5,1.09789869190092,268.447412353923,0,0.451337528345751,2.50858034321373,32
193887.5,4934,53.8102959059587,39.2962099716255,-50100,1.14114767226004,416.738312735089,0,0.390098985578023,3.87000998003992,33
