Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,1
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,2
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,3
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,4
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,5
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,6
149100,4844,53.2617671345995,30.7803468208092,-38362.5,1.11714100524424,413.448873483536,0,0.379094877483485,3.88660801564027,7
112862.5,4778,52.2185014650481,23.621285056509,-44675,1.08579355954428,266.185141509434,0,0.356375337466781,2.52630106323447,8
101225,2646,54.9508692365835,38.255857898715,-65050,1.08561520732455,168.743488226714,0,0.422316191676419,1.55611068408916,9
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,10
87175,4948,53.6580436540016,17.6182295877122,-67587.5,1.06572424842145,132.283763277693,0,0.415320915691865,1.28980950619567,11
134250,4561,52.6200394650296,29.4343345757509,-56575,1.10564627188668,254.743833017078,0,0.416145397836412,2.37295625276182,12
100062.5,2647,55.0056667925954,37.8022289384209,-65050,1.08461050628898,166.80558449677,0,0.416399522728715,1.53823981552652,13
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,14
100687.5,2647,55.043445409898,38.0383452965621,-65050,1.08516689751425,167.847468222546,0,0.419601941024645,1.5478478093774,15
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,16
149100,4844,53.2617671345995,30.7803468208092,-38362.5,1.11714100524424,413.448873483536,0,0.379094877483485,3.88660801564027,17
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,18
100062.5,2647,55.0056667925954,37.8022289384209,-65050,1.08461050628898,166.80558449677,0,0.416399522728715,1.53823981552652,19
134250,4561,52.6200394650296,29.4343345757509,-56575,1.10564627188668,254.743833017078,0,0.416145397836412,2.37295625276182,20
149100,4844,53.2617671345995,30.7803468208092,-38362.5,1.11714100524424,413.448873483536,0,0.379094877483485,3.88660801564027,21
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,22
93050,2647,55.0812240272006,35.1530034000756,-65125,1.07811122770199,153.769882255732,0,0.436209560436299,1.42879078694818,23
87175,4948,53.6580436540016,17.6182295877122,-67587.5,1.06572424842145,132.283763277693,0,0.415320915691865,1.28980950619567,24
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,25
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,26
87175,4948,53.6580436540016,17.6182295877122,-67587.5,1.06572424842145,132.283763277693,0,0.415320915691865,1.28980950619567,27
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,28
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,29
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,30
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,31
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,32
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,33
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,34
132162.5,4428,52.3486901535682,29.8469963866305,-54050,1.11035152173005,249.893642164973,0,0.322846816812872,2.44518963922294,35
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,36
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,37
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,38
112862.5,4778,52.2185014650481,23.621285056509,-44675,1.08579355954428,266.185141509434,0,0.356375337466781,2.52630106323447,39
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,40
101062.5,2646,54.9130763416478,38.1944444444444,-65050,1.08548228502553,168.472598458012,0,0.421458912595501,1.55361260568793,41
134250,4561,52.6200394650296,29.4343345757509,-56575,1.10564627188668,254.743833017078,0,0.416145397836412,2.37295625276182,42
101225,2646,54.9508692365835,38.255857898715,-65050,1.08561520732455,168.743488226714,0,0.422316191676419,1.55611068408916,43
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,44
134250,4561,52.6200394650296,29.4343345757509,-56575,1.10564627188668,254.743833017078,0,0.416145397836412,2.37295625276182,45
101225,2646,54.9508692365835,38.255857898715,-65050,1.08561520732455,168.743488226714,0,0.422316191676419,1.55611068408916,46
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,47
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,48
132162.5,4428,52.3486901535682,29.8469963866305,-54050,1.11035152173005,249.893642164973,0,0.322846816812872,2.44518963922294,49
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,50
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,51
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,52
112862.5,4778,52.2185014650481,23.621285056509,-44675,1.08579355954428,266.185141509434,0,0.356375337466781,2.52630106323447,53
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,54
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,55
101225,2646,54.9508692365835,38.255857898715,-65050,1.08561520732455,168.743488226714,0,0.422316191676419,1.55611068408916,56
132162.5,4428,52.3486901535682,29.8469963866305,-54050,1.11035152173005,249.893642164973,0,0.322846816812872,2.44518963922294,57
93050,2647,55.0812240272006,35.1530034000756,-65125,1.07811122770199,153.769882255732,0,0.436209560436299,1.42879078694818,58
134250,4561,52.6200394650296,29.4343345757509,-56575,1.10564627188668,254.743833017078,0,0.416145397836412,2.37295625276182,59
100937.5,2647,55.0812240272006,38.1327918398187,-65050,1.08537655554498,168.264221712857,0,0.420875724929444,1.55169100691776,60
76725,4306,49.5819786344635,17.8181607059916,-59487.5,1.06791100096257,132.742214532872,0,0.504469230541251,1.28976675772221,61
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,62
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,63
153762.5,4712,52.7164685908319,32.6321095076401,-42675,1.11848847961779,403.708565802429,0,0.418071879279727,3.60310486233158,64
142187.5,6921,52.5502095072966,20.54435775177,-51287.5,1.09740287541851,313.793103448276,0,0.301573131228173,2.7723616865708,65
87175,4948,53.6580436540016,17.6182295877122,-67587.5,1.06572424842145,132.283763277693,0,0.415320915691865,1.28980950619567,66
74500,6602,50.8633747349288,11.2844592547713,-41587.5,1.05596506878257,192.693178144197,0,0.667079853541221,1.79140366696724,67
132162.5,4428,52.3486901535682,29.8469963866305,-54050,1.11035152173005,249.893642164973,0,0.322846816812872,2.44518963922294,68
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,69
163825,4651,53.49387228553,35.2236078262739,-47362.5,1.1282525516445,360.054945054945,0,0.412112839463506,3.45896014779625,70
112862.5,4778,52.2185014650481,23.621285056509,-44675,1.08579355954428,266.185141509434,0,0.356375337466781,2.52630106323447,71
