Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
18912.5,6084,51.6600920447074,3.10856344510191,-56400,1.01435361306909,34.2307692307692,0,0.142609406718911,0.335328014184397,1
19387.5,5699,50.9036673100544,3.40191261624846,-52225,1.01625275070732,39.2360232734632,0,0.297950565520521,0.371230253709909,2
59625,4441,53.0511146138257,13.4260301733844,-52312.5,1.05180052995091,117.777777777778,0,0.478233329272036,1.13978494623656,3
17137.5,3741,49.5054798182304,4.58099438652767,-68300,1.01572265736992,26.1441647597254,0,0.287736277044626,0.250915080527086,4
69025,2521,54.5418484728282,27.3800079333598,-69325,1.06168591791595,106.891211769261,0,0.373201010266024,0.995672556797692,5
18912.5,6084,51.6600920447074,3.10856344510191,-56400,1.01435361306909,34.2307692307692,0,0.142609406718911,0.335328014184397,6
67787.5,2522,54.639175257732,26.8784694686757,-69725,1.06057255191055,103.650611620795,0,0.390328230227374,0.972212262459663,7
18912.5,6084,51.6600920447074,3.10856344510191,-56400,1.01435361306909,34.2307692307692,0,0.142609406718911,0.335328014184397,8
68562.5,2522,54.6788263283109,27.1857652656622,-69325,1.06127122430742,106.174990321332,0,0.370371139977517,0.989001081860801,9
59625,4441,53.0511146138257,13.4260301733844,-52312.5,1.05180052995091,117.777777777778,0,0.478233329272036,1.13978494623656,10
17137.5,3741,49.5054798182304,4.58099438652767,-68300,1.01572265736992,26.1441647597254,0,0.287736277044626,0.250915080527086,11
19387.5,5699,50.9036673100544,3.40191261624846,-52225,1.01625275070732,39.2360232734632,0,0.297950565520521,0.371230253709909,12
115975,4219,52.310974164494,27.4887414079166,-35350,1.10504862943128,376.084312930685,0,0.37019542881097,3.28076379066478,13
113912.5,4160,52.5,27.3828125,-45887.5,1.10131183991106,276.318981200728,0,0.567690172518744,2.48242985562517,14
68562.5,2522,54.6788263283109,27.1857652656622,-69325,1.06127122430742,106.174990321332,0,0.370371139977517,0.989001081860801,15
69025,2521,54.5418484728282,27.3800079333598,-69325,1.06168591791595,106.891211769261,0,0.373201010266024,0.995672556797692,16
18912.5,6084,51.6600920447074,3.10856344510191,-56400,1.01435361306909,34.2307692307692,0,0.142609406718911,0.335328014184397,17
