Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
58587.5,3577,51.635448700028,16.3789488398099,-58225,1.06232381256316,110.334274952919,0,0.322941000275773,1.00622584800343,1
33837.5,3393,51.6946654877689,9.97273798997937,-67375,1.03424198342926,51.0658366345972,0,0.285206931806421,0.502226345083488,2
33837.5,3525,51.4893617021277,9.59929078014184,-48800,1.03461902447758,71.5758857747224,0,0.369785455290032,0.693391393442623,3
36200,2284,54.2907180385289,15.8493870402802,-83187.5,1.03606700292671,44.3287922853207,0,0.312997989487147,0.435161532682194,4
39075,3789,51.9398258115598,10.3127474267617,-51775,1.04138588431546,84.1000807102502,0,0.205777992899249,0.754707870593916,5
36212.5,2285,54.4420131291028,15.8479212253829,-82225,1.03609429119633,44.5144437615243,0,0.336034926780249,0.440407418668288,6
56800,3647,51.7411571154373,15.5744447491089,-38875,1.06269575175573,155.616438356164,0,0.241751957256186,1.46109324758842,7
33837.5,3393,51.6946654877689,9.97273798997937,-67375,1.03424198342926,51.0658366345972,0,0.285206931806421,0.502226345083488,8
31487.5,3274,51.7409896151497,9.61744043982896,-83975,1.03192527533807,38.2129854368932,0,0.270986174098148,0.374962786543614,9
36525,2284,54.2469352014011,15.9916812609457,-83187.5,1.03638174687169,44.7267717740701,0,0.314500765410077,0.439068369646882,10
33837.5,3393,51.6946654877689,9.97273798997937,-67375,1.03424198342926,51.0658366345972,0,0.285206931806421,0.502226345083488,11
36212.5,2285,54.4420131291028,15.8479212253829,-82225,1.03609429119633,44.5144437615243,0,0.336034926780249,0.440407418668288,12
-11675,3153,50.2378686964795,-3.70282270853156,-83362.5,0.988029631148592,-14.2660760653735,0,0.171838976513089,-0.140050982156245,13
31487.5,3274,51.7409896151497,9.61744043982896,-83975,1.03192527533807,38.2129854368932,0,0.270986174098148,0.374962786543614,14
37000,2285,54.3107221006565,16.1925601750547,-83187.5,1.03688013954647,45.3084341037808,0,0.316944871856565,0.444778362133734,15
12775,4695,50.3514376996805,2.7209797657082,-50062.5,1.01307005652608,26.9230769230769,0,0.254997159444934,0.25518102372035,16
36525,2284,54.2469352014011,15.9916812609457,-83187.5,1.03638174687169,44.7267717740701,0,0.314500765410077,0.439068369646882,17
39075,3789,51.9398258115598,10.3127474267617,-51775,1.04138588431546,84.1000807102502,0,0.205777992899249,0.754707870593916,18
36662.5,2284,54.2469352014011,16.0518826619965,-83187.5,1.03652098119786,44.8951477116179,0,0.315235514889228,0.440721262208866,19
36200,2284,54.2907180385289,15.8493870402802,-83187.5,1.03606700292671,44.3287922853207,0,0.312997989487147,0.435161532682194,20
33837.5,3525,51.4893617021277,9.59929078014184,-48800,1.03461902447758,71.5758857747224,0,0.369785455290032,0.693391393442623,21
36662.5,2285,54.2669584245077,16.0448577680525,-83187.5,1.03654145642559,44.8951477116179,0,0.315310792615825,0.440721262208866,22
36525,2284,54.2469352014011,15.9916812609457,-83187.5,1.03638174687169,44.7267717740701,0,0.314500765410077,0.439068369646882,23
33837.5,3525,51.4893617021277,9.59929078014184,-48800,1.03461902447758,71.5758857747224,0,0.369785455290032,0.693391393442623,24
33837.5,3393,51.6946654877689,9.97273798997937,-67375,1.03424198342926,51.0658366345972,0,0.285206931806421,0.502226345083488,25
31487.5,3274,51.7409896151497,9.61744043982896,-83975,1.03192527533807,38.2129854368932,0,0.270986174098148,0.374962786543614,26
36212.5,2285,54.4420131291028,15.8479212253829,-82225,1.03609429119633,44.5144437615243,0,0.336034926780249,0.440407418668288,27
36525,2284,54.2469352014011,15.9916812609457,-83187.5,1.03638174687169,44.7267717740701,0,0.314500765410077,0.439068369646882,28
36525,2284,54.2469352014011,15.9916812609457,-83187.5,1.03638174687169,44.7267717740701,0,0.314500765410077,0.439068369646882,29
32887.5,5017,51.2656966314531,6.55521227825394,-34287.5,1.03182263507384,103.460479748329,0,0.234663843268413,0.959168793292016,30
31487.5,3274,51.7409896151497,9.61744043982896,-83975,1.03192527533807,38.2129854368932,0,0.270986174098148,0.374962786543614,31
-11675,3153,50.2378686964795,-3.70282270853156,-83362.5,0.988029631148592,-14.2660760653735,0,0.171838976513089,-0.140050982156245,32
36662.5,2285,54.2669584245077,16.0448577680525,-83187.5,1.03654145642559,44.8951477116179,0,0.315310792615825,0.440721262208866,33
33837.5,3525,51.4893617021277,9.59929078014184,-48800,1.03461902447758,71.5758857747224,0,0.369785455290032,0.693391393442623,34
33837.5,3525,51.4893617021277,9.59929078014184,-48800,1.03461902447758,71.5758857747224,0,0.369785455290032,0.693391393442623,35
