Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
2010,243,52.2633744855967,8.2716049382716,-2652.5,1.15651158263578,81.4589665653495,0,1
9962.5,392,57.1428571428571,25.4145408163265,-3870,1.46261899233805,317.024661893397,0,2
6795,734,52.9972752043597,9.2574931880109,-5255,1.13741847413924,133.431516936672,0,3
6372.5,579,52.1588946459413,11.0060449050086,-6322.5,1.15167202189694,103.365774533658,0,4
12170,1102,52.994555353902,11.043557168784,-6167.5,1.15297592860285,211.8363794604,0,5
3652.5,266,53.7593984962406,13.7312030075188,-2480,1.20685261220445,176.662636033857,0,6
7220,504,52.5793650793651,14.3253968253968,-3590,1.20288022479803,220.626432391138,0,7
-222.5,289,52.2491349480969,-0.769896193771626,-6600,0.988450558006748,-3.60615883306321,0,8
310,291,54.639175257732,1.06529209621993,-4215,1.02079838980208,7.61670761670762,0,9
12170,1102,52.994555353902,11.043557168784,-6167.5,1.15297592860285,211.8363794604,0,10
230,719,51.4603616133519,0.319888734353268,-7190,1.00414675921752,3.56312935708753,0,11
7605,445,55.0561797752809,17.0898876404494,-5287.5,1.26717020902863,150.519544779812,0,12
11060,1721,52.760023242301,6.42649622312609,-7485,1.09406161631195,160.173787110789,0,13
12905,1829,51.6129032258064,7.05576817933297,-6977.5,1.12419401405062,197.022900763359,0,14
10530,1117,53.088630259624,9.42703670546106,-7442.5,1.13404620966202,148.623853211009,0,15
2022.5,435,50.8045977011494,4.64942528735632,-4992.5,1.06549546632124,44.3287671232877,0,16
-1102.5,289,48.0968858131488,-3.81487889273356,-6555,0.93961385731891,-17.9560260586319,0,17
7605,445,55.0561797752809,17.0898876404494,-5287.5,1.26717020902863,150.519544779812,0,18
12860,855,54.9707602339181,15.0409356725146,-8855,1.21559094719195,154.520877140282,0,19
-3717.5,390,49.4871794871795,-9.53205128205128,-6175,0.886696129228894,-63.8197424892704,0,20
14370,855,55.3216374269006,16.8070175438597,-7045,1.24913314840499,220.822128313484,0,21
21805,2875,51.4434782608696,7.58434782608696,-8222.5,1.13159125541256,289.478924659807,0,22
12170,1102,52.994555353902,11.043557168784,-6167.5,1.15297592860285,211.8363794604,0,23
962.5,526,47.5285171102662,1.82984790874525,-4172.5,1.03682800841783,24.3825205826472,0,24
4077.5,782,48.9769820971867,5.21419437340153,-4182.5,1.10974296864487,101.178660049628,0,25
-1307.5,289,49.8269896193772,-4.5242214532872,-6500,0.931093544137022,-21.5137803373097,0,26
2805,291,51.8900343642612,9.63917525773196,-3555,1.15139657266226,91.8166939443535,0,27
7777.5,1192,49.4127516778523,6.52474832214765,-3260,1.141267823086,249.079263410729,0,28
5397.5,596,53.6912751677852,9.05620805369128,-6440,1.13494593412088,89.6967179061072,0,29
6320,1192,50.4194630872483,5.30201342281879,-4272.5,1.10200540693217,156.629491945477,0,30
4582.5,266,53.3834586466165,17.2274436090226,-2420,1.25579123639408,221.644498186215,0,31
6182.5,579,51.986183074266,10.6778929188256,-6575,1.14590831317482,96.9423755390043,0,32
18530,2468,52.9578606158833,7.50810372771475,-13310,1.0964062276446,142.565878053472,0,33
2010,243,52.2633744855967,8.2716049382716,-2652.5,1.15651158263578,81.4589665653495,0,34
-1435,289,50.5190311418685,-4.96539792387543,-6745,0.925289600416504,-22.7506936187079,0,35
12775,946,52.9598308668076,13.5042283298097,-7015,1.18290500393729,192.902982257456,0,36
-665,266,46.2406015037594,-2.5,-3375,0.949868073878628,-22.2594142259414,0,37
