Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
9098.788,1169,54.4054747647562,7.78339435414885,-8273.94,1.0804673045738,120.462308545331,0,1
27847.12,4625,52.2162162162162,6.02099891891892,-16001.18,1.09872815763706,175.181207057293,0,2
9210.625,1902,52.1556256572029,4.84259989484753,-6516.875,1.07055719935269,158.122317596567,0,3
13009.25,2440,52.7459016393443,5.33165983606557,-11619,1.05644960952713,116.685352946453,0,4
22392,2805,53.048128342246,7.98288770053476,-12278.5,1.0886441506618,188.89029482475,0,5
23078.75,1519,55.6287030941409,15.193383805135,-8177.5,1.18905676413215,299.772690371814,0,6
8838.25,786,56.7430025445293,11.2445928753181,-8446,1.11507875797101,118.889561474307,0,7
25494.5,2683,53.7458069325382,9.50223630264629,-10047.75,1.12444157001043,261.274371653301,0,8
15947,1264,54.1930379746835,12.6162974683544,-10608.5,1.13287561086369,160.464882270074,0,9
10674.448,2505,52.8942115768463,4.26125668662675,-6561.768,1.0753788131294,170.94794778187,0,10
13726.5,848,53.3018867924528,16.1869103773585,-6822.5,1.16752402745995,229.540133779264,0,11
19211.25,2700,52.6296296296296,7.11527777777778,-13021.25,1.07856518471943,152.447552447552,0,12
16810,2311,55.4305495456512,7.2739073993942,-11872.5,1.09733078571015,146.908455320079,0,13
14572.5,2602,53.7663335895465,5.60049961568025,-9670,1.0721893344562,159.001636661211,0,14
18593.5,2067,52.8301886792453,8.99540396710208,-11490,1.10699786217195,179.041887337506,0,15
16426.255,3620,52.1546961325967,4.53763950276243,-11435.43,1.06428910769172,147.572604890951,0,16
13980.5,1522,55.4533508541393,9.18561103810775,-9285.25,1.08708069001816,159.272023012731,0,17
35957.09,2239,54.5779365788298,16.0594417150514,-7337.87,1.19539471826961,579.118013702822,0,18
24952.5,2802,52.9264810849393,8.90524625267666,-13522.5,1.11105764015032,189.177407126611,0,19
14314.968,3003,53.5797535797536,4.76688911088911,-12332.08,1.05583343406646,118.065681450409,0,20
27290.049,2860,54.2307692307692,9.54197517482518,-12755.562,1.09974716751814,232.888757543696,0,21
6780,1343,53.3879374534624,5.04839910647803,-7190.625,1.07522258896624,96.366705161233,0,22
21193.582,2770,54.4765342960289,7.65111263537906,-9718.818,1.09399144323058,224.655404630448,0,23
22963.44,2972,54.0376850605653,7.72659488559892,-8319.75,1.10206064961117,289.771927123687,0,24
16335,1485,55.4208754208754,11,-9947.25,1.13563051375195,166.475578995643,0,25
7995,2746,50.6919155134741,2.91150764748725,-6945,1.05331332833208,123.474903474903,0,26
8076.076,1650,52.5454545454545,4.89459151515152,-9146.792,1.06813003245139,91.1823562220421,0,27
18385,3096,54.2958656330749,5.93830749354005,-13037.5,1.06524072710498,143.52068696331,0,28
2018.5,656,54.4207317073171,3.07698170731707,-8564,1.03027553209041,24.795774215343,0,29
