Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
14053.25,2229,54.5087483176312,6.30473306415433,-7426,1.07826034899942,213.705139902676,0,1
4386.844,3333,52.3552355235524,1.31618481848185,-10535.316,1.02083029418806,43.3469073495334,0,2
11496.178,2376,54.6717171717172,4.83845875420875,-12291.258,1.05702511420856,99.3940996301483,0,3
12250.556,2349,54.6189868028949,5.21522179650915,-7315.942,1.06671126407234,173.064698254556,0,4
10917.5,2364,53.9763113367174,4.61823181049069,-7097.5,1.06482594819268,159.670932358318,0,5
-615.71,3371,51.3497478493029,-0.182649065559181,-13538.85,0.996816894205663,-4.63851859106439,0,6
11041.012,2028,53.353057199211,5.44428599605523,-6126.076,1.07490472571576,185.1407947178,0,7
16825,2433,54.2129058775175,6.91533086724209,-6877.5,1.08451057951906,264.232430310169,0,8
9154.218,1994,51.4543630892678,4.5908816449348,-6025.364,1.0753903209204,158.172069281656,0,9
15037.805,1998,53.3033033033033,7.52642892892893,-7190.36,1.11475077895408,215.507404849051,0,10
9243.912,1747,52.8906697195192,5.29130623926732,-4491.072,1.10096073948526,220.825442085086,0,11
8868.5,3271,52.7361663099969,2.71125038214613,-10364,1.04103023195024,90.991638023906,0,12
10793.5,2472,54.6521035598705,4.36630258899676,-10532.86,1.05131655599467,105.165877285203,0,13
22634.8,4440,53.8513513513514,5.09792792792793,-10115.735,1.0952818924014,224.646638681942,0,14
18535,4896,53.3496732026144,3.78574346405229,-9080,1.06758678529755,210.028328611898,0,15
18449.092,2397,54.985398414685,7.6967425949103,-9163.572,1.09305499377948,215.436876107307,0,16
17245,2483,54.6919049536851,6.94522754732179,-10875,1.08281508872188,163.343594600995,0,17
10362.58,2007,52.4165421026408,5.1632187344295,-7209.108,1.07787863439214,153.539993729542,0,18
9950,2359,53.0733361593896,4.21788893598983,-7120,1.05787659778673,148.230912476723,0,19
11475,6259,52.1329285828407,1.83335996165522,-9112.5,1.04079021034952,130.028328611898,0,20
6746.236,1600,54.6875,4.2163975,-10537.971,1.06394564556241,66.4132236644503,0,21
14621,1746,54.4100801832761,8.37399770904926,-6866.5,1.13099376433486,248.698758292227,0,22
2462.5,2487,52.5532770406112,0.990148773622839,-7280,1.01928158950768,35.0035536602701,0,23
782.25,2560,52.03125,0.30556640625,-9941,1.00573812580231,8.10894860963537,0,24
8759.375,1877,51.9978689397975,4.66668886521044,-6280,1.06953885542468,145.943975840883,0,25
15070,3039,53.3728200065811,4.95886804870023,-7440,1.08499118787452,210.327983251919,0,26
4010.67,1704,53.7558685446009,2.35367957746479,-11861.795,1.03446258349551,34.8018685741731,0,27
3085,1769,54.1548897682306,1.74392312040701,-5695,1.0330441302485,58.53889943074,0,28
9155,2496,54.5272435897436,3.66786858974359,-11580,1.04267319233234,81.46829810901,0,29
21835,2562,54.8790007806401,8.52263856362217,-10572.5,1.09950214748738,221.618878457244,0,30
3716.5,1527,53.3726260641781,2.43385723641126,-10048.5,1.03436192589511,38.3401248259143,0,31
3952.749,3285,51.0502283105023,1.20327214611872,-8231.565,1.0257500168643,49.3842691182543,0,32
7440.5,4066,51.2297097884899,1.82993113625184,-8458,1.03946544883627,89.2627916741647,0,33
5152.5,4280,51.7523364485981,1.20385514018692,-17107.5,1.02391977995195,30.7749738688965,0,34
17068.13,2369,54.9176867876741,7.20478260869565,-9121.255,1.08785129957991,198.466397132096,0,35
13833.876,2313,54.6476437527021,5.98092347600519,-8133.129,1.0745964645057,174.161542636409,0,36
-10082.5,2206,49.546690843155,-4.57048957388939,-12230,0.908534234458984,-83.1546391752577,0,37
4219.092,1469,54.7991831177672,2.87208441116406,-6356.432,1.04240262784028,71.1310860513953,0,38
17123.75,2406,54.1978387364921,7.11710307564422,-6902.75,1.0870591435297,267.862031207227,0,39
3454.048,1839,53.8879825992387,1.87822077215878,-10003.128,1.02792013426439,35.8187509281221,0,40
5043.9,2632,51.5577507598784,1.91637537993921,-8606.968,1.03336818847764,61.2721040703754,0,41
10880,2364,53.9763113367174,4.60236886632826,-7097.5,1.06458889878302,159.122486288848,0,42
9381.195,2518,53.2168387609214,3.72565329626688,-7092.15,1.05724440987708,146.876071487283,0,43
10428.75,1592,55.464824120603,6.55072236180905,-6011.25,1.10831899769548,182.042330351298,0,44
13507.672,1732,54.0993071593534,7.79888683602771,-7169.376,1.11955628212357,214.428730718725,0,45
4130.988,2188,53.8391224862889,1.88802010968921,-11382.152,1.02148087580827,37.4062396433041,0,46
