Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
7435,1244,53.2958199356913,5.97668810289389,-6445,1.13545272362908,120.404858299595,0,1
2360,1216,54.4407894736842,1.94078947368421,-5295,1.02970141270491,48.3111566018424,0,2
18435,2663,53.285767930905,6.92264363499812,-11865,1.10945199786261,160.513713539399,0,3
8327.5,2208,51.7210144927536,3.77151268115942,-10620,1.06013178084665,82.0241319871953,0,4
12550,3344,51.8241626794258,3.75299043062201,-9730,1.08472144870302,132.628797886394,0,5
18915,2098,55.1000953288846,9.01572926596759,-12860,1.10938268035275,153.530844155844,0,6
13297.5,2000,54.2,6.64875,-6387.5,1.08502645587224,227.016645326504,0,7
7017.5,1216,53.9473684210526,5.77097039473684,-7042.5,1.08909131304155,103.579335793358,0,8
4527.5,1987,52.9441368897836,2.27856064418722,-9310,1.02877617821845,49.8486099642169,0,9
-167.5,1250,54.16,-0.134,-9272.5,0.997960488265197,-1.8336070060208,0,10
5665,2114,54.5884578997162,2.67975402081362,-16905,1.03145125471908,34.1367881892136,0,11
-1455,1859,51.4792899408284,-0.782678859601937,-9040,0.983763878814931,-16.4919240578067,0,12
7072.5,1359,53.4216335540839,5.20419426048565,-6795,1.08454113498491,114.349232012935,0,13
8680,1990,53.9195979899498,4.36180904522613,-9592.5,1.0631559799909,101.10658124636,0,14
18377.5,2062,54.8011639185257,8.91246362754607,-13062.5,1.11065616955939,143.35023400936,0,15
8090,2009,52.9118964659034,4.02687904430065,-6587.5,1.04926693360535,135.454164922562,0,16
1305,1583,52.3689197725837,0.824384080859128,-7125,1.01396506059552,19.0510948905109,0,17
10992.5,1237,53.0315278900566,8.88641875505255,-5892.5,1.18790598290598,197.529200359389,0,18
8325,1362,52.9368575624082,6.11233480176212,-6480,1.09048421281452,162.756598240469,0,19
19477.5,2215,53.8148984198646,8.79345372460497,-12060,1.14098040280115,167.224726336124,0,20
4832.5,1852,50.9719222462203,2.60934125269978,-4640,1.06008143474342,107.448582545859,0,21
8037.5,2057,54.2051531356344,3.90738940204181,-15145,1.0475500273616,54.5284938941655,0,22
17007.5,4242,52.4516737388025,4.00931164545026,-7290,1.0903164993893,247.651983982526,0,23
13557.5,2151,53.2775453277545,6.30288238028824,-10665,1.07660578322103,137.919633774161,0,24
7037.5,1373,53.7509104151493,5.12563729060452,-3787.5,1.10111713782823,200.927908636688,0,25
4962.5,2208,52.536231884058,2.24750905797101,-12315,1.03127609623899,41.8246944795617,0,26
17022.5,3712,52.3168103448276,4.58580280172414,-9300,1.08944616678052,187.369290038525,0,27
1050,2038,53.3366045142296,0.515210991167812,-15482.5,1.00615980288631,6.94674164737016,0,28
625,1987,52.3905385002516,0.314544539506794,-10497.5,1.00409513825187,6.17283950617284,0,29
17015,3206,53.8677479725515,5.30723643169058,-6035,1.10013388456502,308.103214124038,0,30
4942.5,1430,55.034965034965,3.45629370629371,-5272.5,1.05497316686595,108.566721581549,0,31
-3005,1762,51.305334846765,-1.70544835414302,-10547.5,0.970698649505144,-29.2599805258033,0,32
22385,3662,51.8569087930093,6.11277990169306,-14900,1.1160686508348,156.812609457093,0,33
6782.5,2078,54.4754571703561,3.26395572666025,-15537.5,1.03885594798201,44.7837570155167,0,34
8485,1901,52.656496580747,4.4634402945818,-11277.5,1.06329963818121,77.7370590929913,0,35
5517.5,1403,54.0983606557377,3.93264433357092,-5790,1.05946703311508,102.555762081784,0,36
3447.5,2019,53.4918276374443,1.70752847944527,-11517.5,1.02456840492437,30.9818018422826,0,37
1465,1713,52.1891418563923,0.855224751897256,-6432.5,1.01554335428768,23.3838786911413,0,38
-2205,1939,53.532748839608,-1.13718411552347,-13242.5,0.985214738324337,-16.9159953970081,0,39
3622.5,3574,52.7700055959709,1.01357022943481,-11100,1.0197864321608,33.4796672828096,0,40
13082.5,4736,52.7660472972973,2.76235219594595,-12390,1.06499652225755,109.294068504595,0,41
4777.5,1254,54.8644338118022,3.80980861244019,-6782.5,1.06027630582892,73.3589251439539,0,42
9755,1994,53.4603811434303,4.89217652958877,-6072.5,1.0652966966766,200.102564102564,0,43
7012.5,1422,54.2194092827004,4.93143459915612,-5582.5,1.08173315073283,133.826335877863,0,44
4135,2031,52.9295913343181,2.03594288527819,-11352.5,1.02885756158839,37.4801722184455,0,45
1945,1211,53.1791907514451,1.60611065235343,-9332.5,1.03661693415541,21.0099918984607,0,46
1562.5,1489,53.1229012760242,1.04936198791135,-6235,1.0189859959294,26.4830508474576,0,47
3762.5,2021,52.7461652647204,1.86170212765957,-9045,1.02957823984906,42.2515440763616,0,48
9500,4005,52.8089887640449,2.37203495630462,-8105,1.05081980367507,119.798234552333,0,49
20060,3686,52.7400976668475,5.44221378187737,-13930,1.09138327676924,147.094408799267,0,50
6507.5,4341,50.6334945865008,1.49907855332873,-6457.5,1.03202549243962,108.684759916493,0,51
14585,1962,54.4852191641182,7.43374108053007,-5612.5,1.11012949748933,277.149643705463,0,52
19605,2085,54.916067146283,9.40287769784173,-13710,1.11797626032405,149.599389545975,0,53
11755,2008,54.0338645418327,5.85408366533864,-7842.5,1.07411727616646,158.050420168067,0,54
19987.5,2245,53.9866369710468,8.90311804008909,-13332.5,1.10683075442957,158.851579574806,0,55
31977.5,4117,53.0969152295361,7.76718484333252,-6820,1.14298649615453,565.723131357806,0,56
16127.5,1822,53.8419319429199,8.85153677277717,-7245,1.13141169280913,228.515763372299,0,57
