Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
20552.5,3090,53.7216828478964,6.65129449838188,-11605,1.07936783773086,181.079295154185,0,1
4398.75,1559,52.8543938422065,2.82152020525978,-7878,1.04147133068878,59.6582239853525,0,2
26690.092,3025,53.2231404958678,8.82317090909091,-12413.136,1.0982261934239,226.992543716113,0,3
10970.383,2118,52.5495750708215,5.17959537299339,-8378.285,1.07491278138353,137.675585147871,0,4
20376.396,5618,52.0825916696333,3.62698398006408,-11711.352,1.06656393753555,177.130848959768,0,5
21710,2760,53.9130434782609,7.86594202898551,-10806.5,1.09210450955727,207.374152259051,0,6
14172.889,2429,52.3672293124743,5.83486578839028,-17431.357,1.07121444047417,83.0336149632046,0,7
29407.592,3025,54.1818181818182,9.72151801652893,-12200.004,1.10505826856484,247.903747809063,0,8
11031,2315,52.1814254859611,4.76501079913607,-9997,1.06236854603433,114.092154936133,0,9
19980.625,2358,53.774385072095,8.47354749787956,-13050.625,1.09338267941018,160.061082461323,0,10
21462.5,2774,54.4340302811824,7.73702235039654,-15341.25,1.0909187185597,150.706574212236,0,11
8977.5,1925,53.6623376623377,4.66363636363636,-15987,1.04234779675888,58.0616996507567,0,12
12819,3035,54.1021416803954,4.22372322899506,-12755,1.04516865572246,104.529701961104,0,13
-3095,1425,53.2631578947368,-2.1719298245614,-11417.5,0.980043266456245,-30.1789283798937,0,14
716.222,4225,50.8402366863905,0.16952,-14337.703,1.00309951571057,5.07591563353128,0,15
26876.94,6267,52.6886867719802,4.28864528482528,-10262.884,1.08281534673575,274.874809314572,0,16
20011.032,1812,53.4216335540839,11.0436158940397,-13233.931,1.18635217207585,157.090047912741,0,17
6252.14,2726,52.6045487894351,2.2935216434336,-7292.524,1.03771490074881,89.3201647614411,0,18
12225.625,4624,52.0544982698962,2.6439500432526,-16371.25,1.04471514979724,76.4549540746531,0,19
32317.5,6170,53.1442463533225,5.23784440842788,-14890,1.08900685780385,225.405405405405,0,20
14809.808,2137,54.1881141787553,6.93018624239588,-11168.448,1.09754910781918,150.956594065219,0,21
16177.5,4371,52.5051475634866,3.70109814687714,-12700,1.05031803548934,138.210166595472,0,22
5591.739,2142,51.8674136321195,2.61052240896359,-6846.446,1.04428422938692,86.1306406496451,0,23
8445,1303,55.5640828856485,6.48119723714505,-12964,1.07182221768638,71.079875431361,0,24
9027.36,1700,53.0588235294118,5.31021176470588,-14395.632,1.09794475463447,63.3915685764508,0,25
32588,2693,52.7292981804679,12.1010025993316,-9181.75,1.14074807506881,365.356802511352,0,26
11666,2516,52.066772655008,4.63672496025437,-17331,1.05698125372434,68.7509208238795,0,27
