Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
2910,1029,51.7978620019436,2.82798833819242,-6005,1.04618681057059,49.2802709568163,0,1
5578.5,690,51.1594202898551,8.08478260869565,-7510.25,1.11462828257921,83.0504689593569,0,2
217.858,458,51.0917030567686,0.475672489082969,-5319.566,1.00618828664125,4.17387192728284,0,3
10562.5,2541,51.7512790240063,4.15682802046438,-11102.5,1.05386763224663,98.9925023430178,0,4
4764.152,162,56.1728395061728,29.4083456790123,-2903.586,1.42973994166403,169.219392122527,0,5
8197.5,758,52.9023746701847,10.8146437994723,-4402.5,1.1719003931848,267.019543973941,0,6
11615,1386,50.9379509379509,8.38023088023088,-5357.5,1.12637362637363,257.538802660754,0,7
670,413,52.3002421307506,1.62227602905569,-5917.5,1.01600477754554,11.8165784832451,0,8
63.5,209,55.5023923444976,0.303827751196172,-6113,1.00285785008664,1.22693459569124,0,9
685.75,101,57.4257425742574,6.78960396039604,-4054.5,1.06737736729631,23.8335215917977,0,10
2338.031,37,56.7567567567568,63.190027027027,-2166.251,1.75563950720547,136.955699109155,0,11
9208.54,929,54.5748116254037,9.91231431646932,-6312.992,1.16126336482828,160.917792745563,0,12
7778.648,215,58.6046511627907,36.1797581395349,-3612.192,1.40434733339086,253.762669133834,0,13
-270.901,64,53.125,-4.232828125,-4283.576,0.963854926565997,-10.1454247074822,0,14
-227.199,142,52.112676056338,-1.59999295774648,-5596.077,0.985748231490136,-4.31467651652906,0,15
4434.254,242,54.1322314049587,18.3233636363636,-6097.325,1.16416640084636,76.2530168859632,0,16
1323.5,158,51.8987341772152,8.37658227848101,-4456.5,1.09789201183432,38.1907372673496,0,17
3956.316,226,54.4247787610619,17.5058230088496,-4603.232,1.16600722249972,95.6040164012071,0,18
6405,619,52.9886914378029,10.3473344103393,-3985,1.17545541706616,192.198049512378,0,19
11639,540,56.1111111111111,21.5537037037037,-7038.5,1.22222434367542,178.594445296916,0,20
11566.971,469,58.8486140724947,24.6630511727079,-7381.292,1.27993156458347,166.880445954376,0,21
