Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
9272.5,852,53.2863849765258,10.8832159624413,-5512.5,1.14962281657187,185.45,0,1
6247.436,883,54.246885617214,7.07523895809739,-4031.341,1.12872725099856,162.742765329431,0,2
3646.25,574,51.0452961672474,6.35235191637631,-3703.5,1.10365584978608,105.811085316309,0,3
10373.46,1212,54.1254125412541,8.5589603960396,-3766.43,1.16551652171915,285.657716106327,0,4
10375,1391,52.4083393242272,7.45866283249461,-5412.5,1.19147365507059,199.231877100336,0,5
4638.125,791,52.4652338811631,5.86362199747156,-4444.375,1.1193624139484,109.212656364974,0,6
10155,830,54.9397590361446,12.2349397590361,-3782.5,1.24122572599323,295.418181818182,0,7
4635,1011,49.9505440158259,4.58456973293769,-4842.25,1.09586795662673,104.046242774566,0,8
1328,678,51.9174041297935,1.95870206489676,-4403.5,1.03390566158167,31.2949216448686,0,9
7542.422,823,51.640340218712,9.1645467800729,-3670,1.17723478634228,223.313752775722,0,10
13406.374,1031,54.2192046556741,13.0032725509214,-4556.43,1.20186732455771,308.927967363221,0,11
13515.296,1520,52.1710526315789,8.89164210526316,-6533.218,1.20496678776655,226.739396159993,0,12
909.375,1180,51.864406779661,0.770656779661017,-6973.75,1.01561343076973,14.1951219512195,0,13
3072.5,511,53.6203522504892,6.01272015655577,-6437.5,1.09267078871965,50.1632653061225,0,14
4488.53,557,53.1418312387792,8.05840215439856,-5120.36,1.14732613146353,95.6459387239338,0,15
7642.464,733,54.2974079126876,10.4262810368349,-5747.506,1.19589863606999,145.639928758538,0,16
11760,1456,54.3956043956044,8.07692307692308,-8350,1.12066798347998,147,0,17
8826,1014,53.1558185404339,8.70414201183432,-5294,1.13714232439614,170.78173374613,0,18
16152.046,2307,52.6224534026875,7.00132032943216,-4366.076,1.17436872913454,429.789557516519,0,19
4846.025,574,52.9616724738676,8.44255226480836,-5214.29,1.12713142766597,101.9831474034,0,20
9279.5,605,54.0495867768595,15.3380165289256,-3295.5,1.20826366523403,358.905434152002,0,21
9533.364,1010,54.2574257425743,9.43897425742574,-9036.268,1.13626998981409,112.404937563581,0,22
10710,2247,51.7578994214508,4.76635514018692,-9487.5,1.10425894378194,118.736141906874,0,23
8459.928,716,54.4692737430168,11.8155418994413,-6612.148,1.15719129540777,137.33640432701,0,24
14960.544,1334,54.8725637181409,11.2148005997001,-7098.94,1.17640240888068,224.499980492021,0,25
13039.94,1252,54.2332268370607,10.4152875399361,-7279.38,1.16051467149007,192.844889291144,0,26
8836.22,842,51.4251781472684,10.49432304038,-4716.788,1.17123800288284,192.121476193706,0,27
6843.216,781,54.1613316261204,8.76212035851472,-6286.884,1.1536440717847,120.758003869499,0,28
10501.25,1070,53.5514018691589,9.8142523364486,-9286.25,1.14334465166277,119.75766215253,0,29
17224.502,1413,55.0601556970984,12.1900226468507,-7295.55,1.1882052382556,258.812921156017,0,30
11827.5,882,54.0816326530612,13.4098639455782,-4706.5,1.20723096331079,276.246642531823,0,31
8729.375,893,51.511758118701,9.7753359462486,-3547.5,1.16453444538686,257.503687315634,0,32
8781.716,1129,53.2329495128432,7.77831355181577,-5538.932,1.12477441272857,168.025069492916,0,33
7488.076,877,50.5131128848347,8.5382850627138,-5555.316,1.15911755591115,146.752966778664,0,34
8462,1775,52.112676056338,4.76732394366197,-7107.25,1.09440508729849,122.473495676086,0,35
5737.09,691,51.0853835021708,8.30259044862518,-2451.43,1.20615149723396,252.021366789227,0,36
15952.685,1513,53.9986781229346,10.5437442167878,-7397.875,1.21667145436778,228.536217610085,0,37
-2672.192,1592,50.1884422110553,-1.67851256281407,-7325.542,0.96133588183717,-38.2526932785313,0,38
8919.5,1509,52.2200132538105,5.91086812458582,-4572,1.13111802018331,210.315963216223,0,39
9310.494,768,55.078125,12.1230390625,-4104.822,1.22457819289225,265.458774529399,0,40
7874.788,758,53.6939313984169,10.3889023746702,-4894.824,1.17782669291392,171.851401166744,0,41
7692.12,604,54.4701986754967,12.735298013245,-4416.79,1.2097434968669,202.595350282739,0,42
7095.25,1173,54.0494458653026,6.04880647911338,-4410.5,1.09936942204607,167.38027836754,0,43
13994.375,790,53.4177215189873,17.7143987341772,-4433.75,1.30564579977613,331.325836046168,0,44
6208.69,997,50.3510531594784,6.22737211634905,-5911.254,1.11826994866382,114.317862611387,0,45
3562.5,907,51.7089305402426,3.92778390297685,-4862.5,1.07788587669436,79.0349417637271,0,46
6465,854,51.6393442622951,7.57025761124122,-4155.625,1.11112543509089,163.489805595069,0,47
9956.093,749,57.0093457943925,13.2925140186916,-3680.558,1.25950355109412,299.132236184868,0,48
13552.81,1381,53.584359160029,9.81376538740043,-3840.002,1.21429901230062,382.847523814958,0,49
13215.526,987,54.8125633232016,13.3895906788247,-8295.634,1.19810955689535,169.906124013806,0,50
9806.766,1830,50.655737704918,5.35888852459016,-5118.756,1.13284916579516,213.233721868491,0,51
18845,2307,52.2756827048114,8.16861725184222,-6035,1.1929999743964,332.656663724625,0,52
9270.494,768,55.078125,12.0709557291667,-4104.822,1.22361335389277,264.318303252453,0,53
9222.5,1111,52.7452745274527,8.3010801080108,-4657.5,1.15075602778913,221.428571428571,0,54
5676.377,896,54.0178571428571,6.3352421875,-4027.657,1.11504538903938,148.008986333545,0,55
7649.94,1051,53.5680304471932,7.27872502378687,-4449.296,1.11061458669367,174.286263674175,0,56
12852.04,1111,52.1152115211521,11.5679927992799,-3374.288,1.22839641760659,421.822588247033,0,57
11311.352,978,53.4764826175869,11.565799591002,-3586.076,1.22678087518213,366.231946372697,0,58
7607.828,797,51.0664993726474,9.54558092848181,-5601.252,1.17525874747058,147.244825992473,0,59
14502.5,1120,54.0178571428571,12.9486607142857,-7771.875,1.1894080386587,200.952628388326,0,60
5191.093,749,54.739652870494,6.93069826435247,-3413.058,1.15873759424169,172.890974393544,0,61
4365.778,1092,53.2967032967033,3.9979652014652,-6382.33,1.06211838416773,73.4073609502079,0,62
