Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EntryFinder)
17022.672,1261,53.766851704996,13.4993433782712,-4912.971,1.18790397013648,405.512774029531,0,1
6041,747,50.8701472556894,8.08701472556894,-3432.5,1.14565752037421,194.745325596389,0,2
4562.5,1376,49.4912790697674,3.31577034883721,-7040,1.07331083795292,65.7420749279539,0,3
11240,1055,52.2274881516588,10.654028436019,-3887.5,1.19127845139332,329.377289377289,0,4
4137.822,492,54.4715447154472,8.41020731707317,-3341.074,1.15146742669639,136.240470494339,0,5
3662.5,959,49.7393117831074,3.81908237747654,-4902.5,1.06901912748516,77.677624602333,0,6
3345.664,672,53.125,4.97866666666667,-7571.804,1.07085211936033,45.6322072985039,0,7
3496.25,380,53.1578947368421,9.20065789473684,-6118.75,1.14546494695236,59.5359727543636,0,8
4723.196,504,51.7857142857143,9.37142063492063,-5722.866,1.14877040051122,85.8037165655522,0,9
12488.5,1566,53.1928480204342,7.97477650063857,-4955.5,1.11947859363789,282.51329035177,0,10
12292,739,52.7740189445196,16.6332882273342,-3737.25,1.29183805504609,370.380414312618,0,11
589.932,626,51.4376996805112,0.94238338658147,-6521.589,1.01419918007854,9.45494456039217,0,12
4110.253,485,52.9896907216495,8.47474845360825,-4077.516,1.13551063876014,115.781252816889,0,13
5537.5,513,51.4619883040936,10.7943469785575,-5475,1.14676649880732,106.541606541607,0,14
-69.055,618,53.3980582524272,-0.111739482200647,-6403.27,0.998431664947036,-1.13643002492395,0,15
2929.804,495,53.5353535353535,5.91879595959596,-3483.576,1.09087303251375,111.47110612607,0,16
5109.5,978,52.5562372188139,5.22443762781186,-3985.5,1.10451440026182,143.706932920827,0,17
2056.5,997,51.654964894684,2.06268806419258,-6729.5,1.02915532494046,31.4473583607309,0,18
6772.5,706,53.6827195467422,9.59277620396601,-5955,1.15874597128626,124.266055045872,0,19
11017.074,800,53.25,13.7713425,-5497.524,1.2080205949013,209.349620068241,0,20
12908.848,1190,53.5294117647059,10.8477714285714,-3619.064,1.17179277647917,385.590128011814,0,21
-3080,1169,47.7331052181352,-2.63473053892216,-5217.5,0.944479495268139,-61.7543859649123,0,22
4075.25,406,54.9261083743842,10.0375615763547,-3352.25,1.16359403068956,141.489454040448,0,23
-545,285,52.280701754386,-1.91228070175439,-6181.5,0.976212818890077,-9.04864685372738,0,24
6352.5,695,51.7985611510791,9.14028776978417,-5337.5,1.16267605633803,122.872340425532,0,25
4711.5,584,50.513698630137,8.06763698630137,-2873.5,1.15005732849226,177.491052928988,0,26
11666.5,773,52.2639068564036,15.0924967658473,-4074.75,1.29750285288061,311.1274084939,0,27
3319.987,685,50.8029197080292,4.84669635036496,-6257.714,1.07169014276111,56.0788343124083,0,28
-1110,372,47.5806451612903,-2.98387096774194,-3121.5,0.948685944109285,-45.4918032786885,0,29
1792.5,764,50.3926701570681,2.34620418848168,-4197.5,1.04309671214762,44.6172993154947,0,30
9733.526,458,53.4934497816594,21.2522401746725,-2869.663,1.36730758055009,365.624719448058,0,31
20448.24,1666,52.7010804321729,12.2738535414166,-5621.89,1.16825395780535,401.197614189295,0,32
3322.5,961,49.843912591051,3.4573361082206,-4992.5,1.06220162875597,69.1467221644121,0,33
-430,337,51.3353115727003,-1.27596439169139,-3895,0.980719650263423,-13.0798479087452,0,34
7723.368,587,53.3219761499148,13.1573560477002,-3441.888,1.22780468686032,236.074845884675,0,35
2530.322,535,52.1495327102804,4.7295738317757,-4450.722,1.08281973629231,67.2126401059115,0,36
8302.074,800,53.5,10.3775925,-5794.312,1.15502260355808,148.269537400309,0,37
9283.125,490,53.265306122449,18.9451530612245,-1623.75,1.43497232553372,770.383817427386,0,38
4091.366,570,53.5087719298246,7.1778350877193,-7300.907,1.11026232972112,60.5886211094619,0,39
11905,1520,51.5789473684211,7.83223684210526,-4597.5,1.11076994649919,303.892788768347,0,40
3447.284,854,52.4590163934426,4.03663231850117,-6232.22,1.06227098736923,60.2965077432738,0,41
15802.5,1459,51.6792323509253,10.8310486634681,-4645,1.16597085466719,394.815740162398,0,42
-6242.5,398,50.251256281407,-15.6846733668342,-9515,0.810301602978045,-67.6877202493901,0,43
12697.702,1481,52.2619851451722,8.57373531397704,-5505.194,1.1129753720721,258.204394173367,0,44
222.392,894,52.1252796420582,0.24876062639821,-6611.608,1.00353129023061,3.46130344552158,0,45
11787.35,704,52.1306818181818,16.7433948863636,-3216.82,1.29742104976042,404.512824806912,0,46
1505.484,770,50.5194805194805,1.95517402597403,-5556.57,1.02823311253261,29.2094109046263,0,47
1687.452,319,54.2319749216301,5.28981818181818,-3098.216,1.08371920509194,62.6472763345085,0,48
13688.236,1481,52.1944632005402,9.24256313301823,-5447.192,1.12248079828043,281.668797117184,0,49
4963.036,1175,52.5957446808511,4.22386042553191,-6744.87,1.05773234932594,77.4148162429238,0,50
13239.887,1398,53.0758226037196,9.47059155937053,-4937.858,1.1233752303288,313.13182986201,0,51
2149.258,380,52.6315789473684,5.65594210526316,-6510.726,1.08255713081994,34.3057283848778,0,52
6825.608,909,52.035203520352,7.5089196919692,-5507.982,1.10918141070932,127.406185135962,0,53
6265.562,617,53.9708265802269,10.1548816855754,-3460.716,1.19608807918331,204.07201972465,0,54
2307.5,233,53.6480686695279,9.90343347639485,-3115,1.15203426124197,80.8939526730938,0,55
7002,879,52.2184300341297,7.96587030716724,-6290,1.10383794044371,122.51968503937,0,56
4968.939,1625,51.1384615384615,3.05780861538462,-6997.077,1.06126081029555,73.5368118492656,0,57
1223.87,737,51.9674355495251,1.6606105834464,-6116.452,1.02346825202088,20.3505116103354,0,58
7035.625,600,52.5,11.7260416666667,-4491.25,1.19420339860261,161.878055795226,0,59
3945.517,711,53.1645569620253,5.54925035161744,-7276.555,1.07919323566029,56.0717140703086,0,60
3381.875,685,50.6569343065693,4.93704379562044,-6591.25,1.07283716297164,54.0775534679192,0,61
16196.024,2064,51.7441860465116,7.84691085271318,-3060.782,1.15057561525053,615.086847278218,0,62
10230,868,52.3041474654378,11.7857142857143,-5785,1.18330048378427,184.241332733003,0,63
13714.432,1293,52.2815158546017,10.6066759474091,-3719.863,1.14979926449502,407.085450225769,0,64
9459.5,1058,51.1342155009452,8.94092627599244,-3655.5,1.16190565843974,273.356451379858,0,65
4022.428,647,51.0046367851623,6.21704482225657,-4470.74,1.13489656291826,99.6127107351116,0,66
6772.5,706,53.6827195467422,9.59277620396601,-5955,1.15874597128626,124.266055045872,0,67
2165.7,388,52.319587628866,5.58170103092784,-4598.751,1.09347789970866,54.6277997157246,0,68
4307.5,961,50.3642039542144,4.48231009365244,-4805,1.087231672742,92.3860589812332,0,69
-1070,302,51.3245033112583,-3.54304635761589,-5612,0.951044311760803,-20.0112212455583,0,70
543.5,588,50.5102040816327,0.924319727891157,-5718,1.01614532275792,9.71272840995398,0,71
1301.25,409,52.8117359413203,3.18154034229829,-3843.75,1.05308516063233,39.3424036281179,0,72
565,663,53.393665158371,0.852187028657617,-7349.375,1.01178756307781,7.81804030095996,0,73
3230,439,52.3917995444191,7.35763097949886,-3753.125,1.11885651203974,98.3631518842786,0,74
11930.397,806,50.9925558312655,14.8019813895782,-4896.61,1.26841587146705,260.967077244122,0,75
15075.5,1083,53.2779316712835,13.9201292705448,-5497,1.21094793991506,309.749332237518,0,76
3078.3,671,51.8628912071535,4.5876304023845,-5712.77,1.07315344757277,58.7992596370388,0,77
4685,539,51.39146567718,8.69202226345084,-4237,1.15531502262593,119.683229020309,0,78
3562.744,621,52.1739130434783,5.73710789049919,-3771.252,1.10646566449269,102.267440391853,0,79
4732.5,548,53.2846715328467,8.63594890510949,-6373.25,1.12120707649556,77.8563790408818,0,80
5767.5,689,53.2656023222061,8.37082728592162,-3495,1.14526793023109,201.133391455972,0,81
5635,513,51.6569200779727,10.9844054580897,-5460,1.14948932219127,108.731307284129,0,82
7305.975,761,53.0880420499343,9.60049277266754,-3804.645,1.16574203047159,207.282400965997,0,83
8840.25,1003,51.2462612163509,8.81380857427717,-3458.615,1.1862709389269,274.234050902481,0,84
-1543.248,211,46.9194312796209,-7.31397156398104,-4579.664,0.893749802060771,-37.6170743835496,0,85
1163.75,667,50.8245877061469,1.74475262368816,-6050,1.03105973410732,19.7895631841854,0,86
3380,604,51.6556291390729,5.59602649006623,-4700,1.11066546615372,75.2783964365256,0,87
-715,325,50.1538461538462,-2.2,-6241,0.973909394442519,-11.8554136959045,0,88
915.037,693,50.5050505050505,1.32039971139971,-4595.012,1.02339365823825,21.4293777160345,0,89
14294.368,1830,52.2404371584699,7.81113005464481,-3913.96,1.14454926968599,408.824010570691,0,90
-1382.5,1169,47.2198460222412,-1.18263473053892,-4950,0.97820174228389,-28.6380113930606,0,91
4157.92,1127,51.1091393078971,3.68937000887311,-5228.968,1.0699367697539,85.7201289084018,0,92
1223.125,791,53.2237673830594,1.54630214917826,-9217.5,1.02095850066934,14.1524443158808,0,93
9477.5,919,50.8161044613711,10.3128400435256,-4717.5,1.19114606968184,204.1464728056,0,94
7516.8,1046,52.2944550669216,7.18623326959847,-8064.246,1.11675301006961,93.956006869708,0,95
820.58,695,50.5035971223022,1.18069064748201,-6974.235,1.01698213977983,12.1806780287483,0,96
589.489,440,51.5909090909091,1.33974772727273,-4678.774,1.01990139997398,13.1899720331575,0,97
11600,2509,50.5779194898366,4.62335591869271,-4500,1.09306990271788,274.556213017751,0,98
10751.016,798,53.3834586466165,13.4724511278196,-5930.26,1.19915902443752,201.731537398055,0,99
4715.95,1098,52.2768670309654,4.2950364298725,-6712.59,1.06234398965047,72.3018003584466,0,100
14942.5,1111,53.9153915391539,13.4495949594959,-4852,1.17096192900661,338.256932654216,0,101
14777.283,757,54.8216644649934,19.5208494055482,-3136.251,1.32231496891521,531.488498963083,0,102
11862.5,1877,51.9978689397975,6.31992541289291,-4461.25,1.12283676560053,270.139481924281,0,103
5785,689,53.2656023222061,8.39622641509434,-3495,1.14570870851961,201.743679163034,0,104
